mint,token_class,trade_events_5m,priceable_events_5m,sol_priceable_events_5m,quote_priceable_events_5m,unavailable_events_5m,quote_mints,old_sol_unpriceable,quote_rescued,path_conflict_seen,quote_flow_mint_conflict,price_identity,first_price_proxy,current_price_proxy,return_from_t0_bps,drawdown_from_high_bps,strategy_v01_flow_compatible,sol_buy_volume_lamports,sol_sell_volume_lamports,quote_buy_volume_raw,quote_sell_volume_raw,quote_flow_mint
H87My1UxLGGRcgYYqS3aqDPrPPDpV4J8YZNfsW1kCQvb,SOL_ONLY,4,4,4,0,0,,False,False,False,False,SOL_NATIVE,0.0000378111852716154239518652642144894837526684434440997786570303,0.0000357553272135846266843753271332602257367286797385469475377294,-544,-544,True,9777777,1043071415,9777777,1043071415,11111111111111111111111111111111
H8T4y2arTEP7caSiDrBDBS21QuXqVpvvEXa8jq71pump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000535542128547896774967583240307897016894882957355698143119449,0.0000535542128547896774967583240307897016894882957355698143119449,0,0,True,0,197625094,0,197625094,11111111111111111111111111111111
H8Tzb9WdVk46ody7bu81EDYE2RAmucx8b4rEv8qtpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000129208336800520047775835258747889197910546291608099613166281,0.0000129208336800520047775835258747889197910546291608099613166281,0,0,True,0,19968036,0,19968036,11111111111111111111111111111111
H9LjZJb3z48iLQaq7ehmAdvgg5A9G7QQWSUcVTNa6YH9,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279776359299401998386631544318673089028672436211938087968412,0.0000279776359299401998386631544318673089028672436211938087968412,0,0,True,0,1158124777,0,1158124777,11111111111111111111111111111111
H9S9qFsRNck2Kp3jKxkgW6uZenEWqsicDQ3WtyGpump,SOL_ONLY,35,35,35,0,0,,False,False,False,False,SOL_NATIVE,0.0000779168390054297089005542283161378962491943629029160579668813,0.0000809843349687694596984216364234781775240055712880505561030086,394,-2573,True,10331968900,5728435433,10331968900,5728435433,11111111111111111111111111111111
H9UoZx4beVp7JNXr5HnAJ2KMeFB8cTwobhhZ62Eopump,SOL_ONLY,173,173,173,0,0,,False,False,False,False,SOL_NATIVE,0.000114346675978385811660055915807447866945934091726939398463510,0.000383045172575637561139584510645926627627958964752946692203457,23499,-401,True,51501633677,28500427839,51501633677,28500427839,11111111111111111111111111111111
H9r8dVhszRLUsdc8LjxUP2UABuGMYWsCpfWcEGrapump,SOL_ONLY,49,49,49,0,0,,False,False,False,False,SOL_NATIVE,0.0000678251343247398557360722399929681723905914042126201469048555,0.0000309288253897536884218576952409632735768625242395250362624154,-5440,-5557,True,8883318481,9481006506,8883318481,9481006506,11111111111111111111111111111111
HAitwTdTkkfbs7U6WDLRddM7ih5KrZQxfhCuwtUupump,SOL_ONLY,2,2,2,0,0,,False,False,False,False,SOL_NATIVE,0.0000280796396614267413233296382908203684040887551083814277994719,0.0000280889492614297718119540042355332663633209691733682121654125,3,0,True,9777777,0,9777777,0,11111111111111111111111111111111
HAzmFt4RbTnhLwD8exmC6xzAKwkekK6dnP1Cuo6Npump,SOL_ONLY,18,18,18,0,0,,False,False,False,False,SOL_NATIVE,0.0000644433840566940845469682024695720156191911584131822932661251,0.0000656338657997221748638981153326436320855013170039353361027102,185,0,True,834581906,365444822,834581906,365444822,11111111111111111111111111111111
HBKiLLUCQLndQpEKQny4mBJacsaxWS8aX8J2RBAvpump,SOL_ONLY,131,131,131,0,0,,False,False,False,False,SOL_NATIVE,0.0000289562692990335851249514881369790920997815474104405244968024,0.0000295059468431270218753601248377622891261408133117720208618281,190,-5187,True,18292819276,17474051770,18292819276,17474051770,11111111111111111111111111111111
HBk6J6J78yxUbh9LWJ5XQz7Ahbi5byGJzGonrXcBmHB2,SOL_ONLY,28,28,28,0,0,,False,False,False,False,SOL_NATIVE,0.0000806051978711921130225219883952961027713693176757877794035647,0.0000295110262487003032519213512882823914554396370838596367099645,-6339,-6339,True,1682168883,6804426726,1682168883,6804426726,11111111111111111111111111111111
HBmPXu3jATp9DtdymoT5gMUR6HLiBeZsE5KzuZtdpump,SOL_ONLY,27,27,27,0,0,,False,False,False,False,SOL_NATIVE,0.0000545482593894660881381404415616220147287740367492391749035365,0.0000295080123357376876519528268058036967354665372844166552848419,-4590,-4590,True,866306550,11903352725,866306550,11903352725,11111111111111111111111111111111
HBpmGs7eVPCZZLx5ec1Nk8y6UiwV5efAVoAmPki4pump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000338156791077634007378450645497400638700036263896660937259620,0.0000338156791077634007378450645497400638700036263896660937259620,0,0,True,0,184034017,0,184034017,11111111111111111111111111111111
HCJ5EvTSj4oUCkwJLQ5dsyzYgdmtBP4PTkAnFj5vpump,SOL_ONLY,2,2,2,0,0,,False,False,False,False,SOL_NATIVE,0.0000279613366280506587581258695160877784765559699730461162561978,0.0000279589934771668219944082013047530288909599254426840633737185,-1,-1,True,1257075,1257074,1257075,1257074,11111111111111111111111111111111
HCQGp2EpU2ZDrdDpt1RKA5jsyKMiuTCkXxfr7Bbepump,SOL_ONLY,30,30,30,0,0,,False,False,False,False,SOL_NATIVE,0.0000493327730101172955993459939999543632526728222897129648280719,0.0000280774729434520502173491716940375830969048771141692225232018,-4309,-4416,True,1115259038,934452339,1115259038,934452339,11111111111111111111111111111111
HCjYLf3pWrwCb4i4y9nwgK4xem3AFEGj4aYE4HmApump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934771668219944082013047530288909599254426840633737185,0.0000279589934771668219944082013047530288909599254426840633737185,0,0,True,0,9999,0,9999,11111111111111111111111111111111
HCnZgsFH45ZGR9irM6D5R2dTdFF2hcHBc9XeRXDcpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000295002697041817390889803769119868782971246198291910989089141,0.0000295002697041817390889803769119868782971246198291910989089141,0,0,True,0,9876541,0,9876541,11111111111111111111111111111111
HCqNGZiuLo9B9CLbXPkpcSWfT4PPq6BSgqjjNGpBpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934771668219944082013047530288909599254426840633737185,0.0000279589934771668219944082013047530288909599254426840633737185,0,0,True,0,99,0,99,11111111111111111111111111111111
HDTuo93tMCie5NCR67Tg1GrGoXaFG6m49vHQjJ9upump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000292795724690351984532096675641199714435872535798421404720044,0.0000292795724690351984532096675641199714435872535798421404720044,0,0,True,9679011,0,9679011,0,11111111111111111111111111111111
HDW9avXEHYh7dsuPGJN3mgohfKXpNmjDAFxxiyS3pump,QUOTE_ONLY,9,9,0,9,0,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,True,True,False,False,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.00000522296945081917176915764607385837737235564795342095240229744,0.00000368191040847823884402446099674726823646637690111381739025188,-2951,-2951,False,0,0,98715961,67106778,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v
HE8ZSk2iuhDEJA4EGtmpzK5AeZtA9oPrMSwbNG9wpump,SOL_ONLY,3,3,3,0,0,,False,False,False,False,SOL_NATIVE,1.04172867726350072564441036931394926100396267606935809531557E-7,4.34765832685785411140038927660745253780141001777605624530708E-8,-5826,-9285,True,98765430,246913577,98765430,246913577,11111111111111111111111111111111
HEPh9L1wQvjJQh8b8DqdKC74jgjPEHmhtyEYdaX7pump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934855545200372786579683131407269338303821062441752097,0.0000279589934855545200372786579683131407269338303821062441752097,0,0,True,0,75506178,0,75506178,11111111111111111111111111111111
HEg9rbsUXbTC4TiSD9Za39WdmtnjSrieU2DrHNgffPFH,SOL_ONLY,6,6,6,0,0,,False,False,False,False,SOL_NATIVE,0.0000460891327608130902406174364048162747116403581499020349075086,0.0000336649413331525179825487673491780678220577786574015383351792,-2696,-2696,True,493827159,5598436558,493827159,5598436558,11111111111111111111111111111111
HEnbUYgXqJKaEMj7pWw5tZ4vAYXd5UdkZSuScUYbpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279776359117738182203379949027239063882610811413696264707678,0.0000279776359117738182203379949027239063882610811413696264707678,0,0,True,10000000,0,10000000,0,11111111111111111111111111111111
HF63RfdxSvsp2YCd7nRhm4gtkfVa3NRDvViaePX9VeY3,SOL_ONLY,15,15,15,0,0,,False,False,False,False,SOL_NATIVE,0.0000830090373491075739316416069061992185732091648580679824443987,0.0000926496641949074275125954448548980139611331169137765904270465,1161,-290,True,2956215592,3467756841,2956215592,3467756841,11111111111111111111111111111111
HFA4EdiJ6FkKkyNcRqbHbLK6SVvA9BpErBD3d717qAcx,SOL_ONLY,2,2,2,0,0,,False,False,False,False,SOL_NATIVE,0.0000393712333000559036562600276640334745335036905462332313984186,0.0000397431739762205527947786094148084405863793763592829463121309,94,0,True,5767761606,0,5767761606,0,11111111111111111111111111111111
HFBiadz9qtmtiFHmpS4RY6uKxRMaLJcXCho9t6kApump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934799627213420316868592730661696178937558247903075489,0.0000279589934799627213420316868592730661696178937558247903075489,0,0,True,0,740624999,0,740624999,11111111111111111111111111111111
HFD1zCJZNp1TuXHpPHx1wPdCYg23Edh5V4KDiaW2pump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000296891398073757846453674986674807432317905065683135548139407,0.0000296891398073757846453674986674807432317905065683135548139407,0,0,True,0,288575045,0,288575045,11111111111111111111111111111111
HFuth5zVvtzk1yBTKQcEX8W555qAZhjF8xaz1GmRpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000299333361810339917517677438094700339550729797200487938486668,0.0000299333361810339917517677438094700339550729797200487938486668,0,0,True,0,10153141,0,10153141,11111111111111111111111111111111
HG3jWnPhExfrdK1gMMTGkGmg2Za9dmdMG2v7q6P2pump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934827586206896551724137931034482758620689655172413793,0.0000279589934827586206896551724137931034482758620689655172413793,0,0,True,0,1220465600,0,1220465600,11111111111111111111111111111111
HG8yCPKzxkrXvJEsRNkSS7ZgTcKvEZZCHKgYrAwKpump,SOL_ONLY,19,19,19,0,0,,False,False,False,False,SOL_NATIVE,0.0000599154493034634040047815901622779585220512223711566530872448,0.0000524679086140892555234499150591708340851629576441304827297898,-1243,-1243,True,4289686270,8221937660,4289686270,8221937660,11111111111111111111111111111111
HH6WRxj2rXHkcfeM2Au8FThs4RKfz87vL7XTJSVwpump,SOL_ONLY,2,2,2,0,0,,False,False,False,False,SOL_NATIVE,0.0000354259177865741265584877556626286603841136296038536321995259,0.0000344878731381909717722915567793274231002560091339239812513220,-265,-265,True,0,615110856,0,615110856,11111111111111111111111111111111
HHEK9pFCXbK6GevCgBkTTzHdpdMCr1PwEFjioxh5pump,SOL_ONLY,22,22,22,0,0,,False,False,False,False,SOL_NATIVE,0.0000304346070208138957144299230618759906665039416912026634687709,0.0000300539569930776426365284069059825523518349057486593937525216,-125,-2352,True,6749630496,5645983187,6749630496,5645983187,11111111111111111111111111111111
HJ7sJJW1MBG5CWduoCL5e5j8QR8zftsyKK6J1wRGpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000302834589432979422737369616505395839902496466623682738092801,0.0000302834589432979422737369616505395839902496466623682738092801,0,0,True,0,3222264133,0,3222264133,11111111111111111111111111111111
HJMat3yYfo4ZsotwMtnjdtKXNfDDTrqf3TswLmy7pump,SOL_ONLY,2,2,2,0,0,,False,False,False,False,SOL_NATIVE,0.0000298122120233989269567688856459224677384938238146966243501390,0.0000292767932893685909565539233929164781778185093975424740166005,-180,-180,True,0,390164623,0,390164623,11111111111111111111111111111111
HJmenWneNHJps98VnRjZxeFnvZj1265x5bLYhyoZ1vAc,SOL_ONLY,5,5,5,0,0,,False,False,False,False,SOL_NATIVE,0.0000329502389175212983333217873892511589469837790623792377888642,0.0000384372661740973870596497261707675622661106375364625634318353,1665,0,True,5135850201,1550720685,5135850201,1550720685,11111111111111111111111111111111
HJsiVD1yAUs8dbhaoDZHq1mm6imuKGME2LX7nh2hmyhr,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000293584617331257309060654236802884001127024934914373712409471,0.0000293584617331257309060654236802884001127024934914373712409471,0,0,True,48888888,0,48888888,0,11111111111111111111111111111111
HL4x3JDqhdXRJXq1jLnh1TRUR1YwbDA87arfa7S2pump,QUOTE_ONLY,6,6,0,6,0,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,True,True,False,False,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.00000258841265806493266653141644397346933718669779073348937746656,1.32221254541646975572170923103240099371667747240851238447973E-8,-9949,-9954,False,0,0,374441,2042519,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v
HL7RA2ATirhS14BgBAEUhvbDrcTdZ4Yp7dUcKoKapump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000287398101691866174424788890710285743607622479981525571619240,0.0000287398101691866174424788890710285743607622479981525571619240,0,0,True,0,1018418734,0,1018418734,11111111111111111111111111111111
HL8bunGjs96pH6jXMGGqKnUke9pwFaMiUJFAHgBYpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279840356086122753370529434503712661363004220510699805495955,0.0000279840356086122753370529434503712661363004220510699805495955,0,0,True,13432097,0,13432097,0,11111111111111111111111111111111
HLLfisU9wwNnakYS9ugT7RfisexUjYTpD1xx9q5upump,SOL_ONLY,2,2,2,0,0,,False,False,False,False,SOL_NATIVE,0.0000998663097559848473176674283931184063130953069034263972360473,0.0000991664067542804249127881753609163590476205348531160525784845,-70,-70,True,0,426638046,0,426638046,11111111111111111111111111111111
HLmNBcj8p4XT5P8bqQ7ukAuYAngw8ognkCXf7xkWpump,SOL_ONLY,4,4,4,0,0,,False,False,False,False,SOL_NATIVE,0.0000323568424169132258484696479117154008828116262321743250746813,0.0000279589934883504193849021435228331780055917986952469711090401,-1359,-1359,True,0,2933333332,0,2933333332,11111111111111111111111111111111
HM1YhBWxLGgupWe6yBzrbEpbomgGjAQcJxAFFDZGpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934771668219944082013047530288909599254426840633737185,0.0000279589934771668219944082013047530288909599254426840633737185,0,0,True,0,572558017,0,572558017,11111111111111111111111111111111
HMVZBarouQihaVcnRavhwi1P6mFymd8AngiWHYBbpump,SOL_ONLY,3,3,3,0,0,,False,False,False,False,SOL_NATIVE,0.0000292539741713204148354902651150272477179613234231503936455717,0.0000293565090248695607313178431016543922616566099383403507157861,35,0,True,740625000,1594005981,740625000,1594005981,11111111111111111111111111111111
HMkBNZWxBNHAEcpVweWTKbCqyBMJfp4hb7BJ8Hztpump,SOL_ONLY,7,7,7,0,0,,False,False,False,False,SOL_NATIVE,0.0000574604462095875830525240677328318866526988672976626399567272,0.0000508711469916269199288080728124080071790565041386004803986913,-1147,-1147,True,0,2913334751,0,2913334751,11111111111111111111111111111111
HMpaMTFhTi5JC4jGi19WfPLCuodv3ifCYV8dWNmfpump,SOL_ONLY,34,34,34,0,0,,False,False,False,False,SOL_NATIVE,0.0000581284730428249866072571057371331114987460527679667472101183,0.0000306977470246225564243155757095038232577470597549733685083950,-4719,-4719,True,1294160269,12799830983,1294160269,12799830983,11111111111111111111111111111111
HN9gkM1zuGWgEUP9nV83BAuaLHe7x6KrXj4nLFLopump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000282068552989025833417671342338190268995660432892363138082721,0.0000282068552989025833417671342338190268995660432892363138082721,0,0,True,132684444,0,132684444,0,11111111111111111111111111111111
HNKCC9MRbADQZeud31YvyDapjjD1JENkwvEKSvvgpump,SOL_ONLY,4,4,4,0,0,,False,False,False,False,SOL_NATIVE,0.0000284269917208613066992932820964761493140411642030716617816718,0.0000297696507898443458158535938443874843673920820273727441602219,472,0,True,956179658,0,956179658,0,11111111111111111111111111111111
HNTu7xXvGaccbxw5TzfDadYWLYrLz4mQvKuSRRdwpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000290325013384303050078795133618514956364528308777602979588274,0.0000290325013384303050078795133618514956364528308777602979588274,0,0,True,0,2903,0,2903,11111111111111111111111111111111
HNZ2dvwwdAYxTfPR3G8QkGoEUHzkR9ZHo6mCi8nppump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279719976963412591364042479264653168663024222830188009696823,0.0000279719976963412591364042479264653168663024222830188009696823,0,0,True,0,2797,0,2797,11111111111111111111111111111111
HNZvPXcK6b7T11A6nLH7etYrcMXwfmqXiAv5G3Qrpump,SOL_ONLY,2,2,2,0,0,,False,False,False,False,SOL_NATIVE,0.0000279614289917442925009726454863898214861413659843244158077064,0.0000279589934771668219944082013047530288909599254426840633737185,-1,-1,True,1306626,1306625,1306626,1306625,11111111111111111111111111111111
HNsS8GcTpK77erjuHRMEXeE3aJ8zXhNywehLjfzDpump,SOL_ONLY,25,25,25,0,0,,False,False,False,False,SOL_NATIVE,0.0000380552966759863193366583796252502837345822847933259600552082,0.0000279589934818266542404473438956197576887232059645852749301025,-2653,-8490,True,47192315036,47192315030,47192315036,47192315030,11111111111111111111111111111111
HNxui9amdoxYwoF9TUNgimza1Yaa1FoHjZGoiyBwpump,SOL_ONLY,2,2,2,0,0,,False,False,False,False,SOL_NATIVE,0.0000130507126658540693044548727834944454790755058556477556164998,0.0000162885155990730894995668387342769737377189559807470075598232,2481,0,True,626618985,0,626618985,0,11111111111111111111111111111111
HPEqFRP2wp9RJzTsafbwUchq7nRFgg2NdbRtAyE2pump,SOL_ONLY,13,13,13,0,0,,False,False,False,False,SOL_NATIVE,0.0000843975750384156558926528866514318312785026251283888176672105,0.0000403144144105814186807087432805566157433084325825672334335903,-5223,-5223,True,2478158345,2609302100,2478158345,2609302100,11111111111111111111111111111111
HPH3EjMym2Vr3adP1CKeJK4Ld4fQnW6YQ1aeEZrypump,QUOTE_ONLY,7,7,0,7,0,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,True,True,False,False,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0.00000550850355240916040764087861788650490201095522011204952311982,0.00000608137859941730305144502385193809278832709345693424270699158,1040,-436,False,0,0,102010905,58088653,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v
HPP39j8zpAzcRjUmWMrZZd4j6hbkdUbJj2kMXum3pump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000298302180890587626748476654638759330892843935720578636691117,0.0000298302180890587626748476654638759330892843935720578636691117,0,0,True,0,1975308640,0,1975308640,11111111111111111111111111111111
HPRSwJVbSVhgqutT1f7XK5eg8sCYMQuDiSj4hNx7pump,SOL_ONLY,51,51,51,0,0,,False,False,False,False,SOL_NATIVE,0.0000576405444472497161780757088390818759751551913505564352525690,0.0000289156851545106492380611324410386985395478774245090602524938,-4983,-7712,True,6780445142,1989795582,6780445142,1989795582,11111111111111111111111111111111
HPympp8tJvsgGphbHy41MiB2R3eYezLgZoXRontGpump,SOL_ONLY,6,6,6,0,0,,False,False,False,False,SOL_NATIVE,0.0000283216195752108473502935145014545765745504669335555693054725,0.0000283017642581740451512417601542126754731746323664096651643684,-7,-13,True,491720920,318282826,491720920,318282826,11111111111111111111111111111111
HQ9bG7FeTWVbFvKEvXonjHc5CJVjVFNXG8tveE9icyvZ,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000317819402561234540315903613524474466172129376414536650765720,0.0000317819402561234540315903613524474466172129376414536650765720,0,0,True,147407406,0,147407406,0,11111111111111111111111111111111
HQCFyRNtCtb5yacgWp96EUjChQxG2GmdQCTufi2Hpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000280068139755920316857979187319796854127942601937059199146881,0.0000280068139755920316857979187319796854127942601937059199146881,0,0,True,0,7117,0,7117,11111111111111111111111111111111
HQHnrWJCxwoBXGPtRj692RwrxBmhxhbvJJhDHRGopump,SOL_ONLY,40,40,40,0,0,,False,False,False,False,SOL_NATIVE,0.0000153675945757778014251166230900486774605876726340524556604938,0.00000297117918769158364758916023286220289818625652403984315172667,-8067,-8067,True,1736473886,3554121080,1736473886,3554121080,11111111111111111111111111111111
HQNmDLAxBWVpHi81vh6fUTdBJFUpgP32LAPjJMWqpump,SOL_ONLY,4,4,4,0,0,,False,False,False,False,SOL_NATIVE,0.0000323946900189747114443338216732789283891343751957494910184325,0.0000280606211178860673996150599649426064943196313122885201039237,-1338,-1338,True,0,2523975511,0,2523975511,11111111111111111111111111111111
HQYNoHLM6hycKbsntS3AFepVcXUKeP6TzMowsb37pump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589997252208718872904081278099220614901501078842257413688,0.0000279589997252208718872904081278099220614901501078842257413688,0,0,True,0,27,0,27,11111111111111111111111111111111
HQZmUCrpzhnCjVQin6CTZvxEsXqVMstp2WpYL4KTpump,SOL_ONLY,5,5,5,0,0,,False,False,False,False,SOL_NATIVE,0.0000353043325650739073107597522740258484236054986447498753857919,0.0000349400249831910678638540726319965948537442168266897400806382,-103,-206,True,224888887,350385124,224888887,350385124,11111111111111111111111111111111
HRhTnbXgFgTZRkcU7DLNx1T5ZG6Ew3FMHpJ6aVJVYBxF,SOL_ONLY,2,2,2,0,0,,False,False,False,False,SOL_NATIVE,0.0000439451490618897373833887738502538633977219697742139692362170,0.0000431595170890470849884496458266564985737997281460984751407717,-179,-179,True,0,1984559643,0,1984559643,11111111111111111111111111111111
HSVKgLAAF6fusGSMg77e4siccehw2wq1pEw349MQpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000295414065898755940980642785182488923393632686769090382389111,0.0000295414065898755940980642785182488923393632686769090382389111,0,0,True,0,60075082,0,60075082,11111111111111111111111111111111
HSWKDLQvH2L2qUMoxw2M7wJ7x4ioaeHxoT4tLvw8pump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000325814110142505988614097913921061442921288648247496979553882,0.0000325814110142505988614097913921061442921288648247496979553882,0,0,True,0,4235591963,0,4235591963,11111111111111111111111111111111
HSugGPHYeLR6xx8pEScQ7JEHTEng3pL9DutSuF5Tpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000729661479343322300925530693925722379086345178755839947513475,0.0000729661479343322300925530693925722379086345178755839947513475,0,0,True,0,313377842,0,313377842,11111111111111111111111111111111
HTB6NYh4QQuGbJ5611LbFwAoD1dtjtdFc3VTveCopump,SOL_ONLY,7,7,7,0,0,,False,False,False,False,SOL_NATIVE,0.000206872167351155860366297856778134061354593797736885462701525,0.000212500472280217555730452844056467984740868520029230347975056,272,-4,True,254222220,16599064,254222220,16599064,11111111111111111111111111111111
HTMdtbkxFtbHLiUbW9VH3FT9wydanuUhdaAcbgmucqdZ,SOL_ONLY,4,4,4,0,0,,False,False,False,False,SOL_NATIVE,0.0000295911066725162111912349177356717127932712346996609097482306,0.0000461570313079316899660256324150100212162289511262768803173106,5598,0,True,8546009364,0,8546009364,0,11111111111111111111111111111111
HTc42NzhwM7B1C2ksGkibyD8oPUwTmXy8VKkPdyvpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000280757736497997499072285315983726691152824108656607590593713,0.0000280757736497997499072285315983726691152824108656607590593713,0,0,True,62587276,0,62587276,0,11111111111111111111111111111111
HTugdzVxqKC9JKxcbJkNgU5XjWy9reFDsBprsauupump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000875291254958803657663795496301046567649343635321770871930053,0.0000875291254958803657663795496301046567649343635321770871930053,0,0,True,0,344831289,0,344831289,11111111111111111111111111111111
HTxeYPjmSQeULJ4Dmw7h3pvD5HPYMg3wEWmy3kTqb3Vi,SOL_ONLY,4,4,4,0,0,,False,False,False,False,SOL_NATIVE,0.0000380705131522376635693437460715613694553249596802525585869643,0.0000279589934836905871388630009319664492078285181733457595526561,-2656,-2656,True,0,6864197528,0,6864197528,11111111111111111111111111111111
HTxijxkZpNTerb4AkYJ63PXCvrvjVm9Dub1Av8LSpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.000182809758967839411962488172901592330622950033552746959466121,0.000182809758967839411962488172901592330622950033552746959466121,0,0,True,0,101787563,0,101787563,11111111111111111111111111111111
HUGLQto7y6XEA1rBfkMwdYBn7b5EdfMEqDGfkCxjpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279589934799627213420316868592730661696178937558247903075489,0.0000279589934799627213420316868592730661696178937558247903075489,0,0,True,0,938125000,0,938125000,11111111111111111111111111111111
HUxMtwnKnLHR1Sknw3JbSV89PxFWSsY6w3HqMvo8pump,SOL_ONLY,118,118,118,0,0,,False,False,False,False,SOL_NATIVE,0.000103834855313195681817949776139759646646148811974305542490718,0.000208340625890736702586509782089172639797854026902808574087108,10065,0,True,8769723447,6179440234,8769723447,6179440234,11111111111111111111111111111111
HV3hCbfoj62e9JL3j7YW7j7nVhNLp8vvTfJFr3wApump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000281149676457503250128892275808072971195358669298464878110064,0.0000281149676457503250128892275808072971195358669298464878110064,0,0,True,0,8088647,0,8088647,11111111111111111111111111111111
HVqYTS18CV9TirJfXyFaEEr9RrzAjPZkEYG2vJympump,SOL_ONLY,17,17,17,0,0,,False,False,False,False,SOL_NATIVE,0.0000361233302246598072995636465666739755272684317187174763634358,0.0000429346225737085164494056171810460150330730803698060972875814,1886,-3833,True,22136399950,14960258396,22136399950,14960258396,11111111111111111111111111111111
HVzmtidSqpyzzTo3jRy4ivc7D7YCu6U7e9i4sJBEpump,SOL_ONLY,1,1,1,0,0,,False,False,False,False,SOL_NATIVE,0.0000279774057227751201195490092692408603835898616346742125013552,0.0000279774057227751201195490092692408603835898616346742125013552,0,0,True,0,101523561,0,101523561,11111111111111111111111111111111
HWFB8MWTMNH3bEvczfAu7M7GN7sd5MAot9JxUbw1pump,SOL_ONLY,72,72,72,0,0,,False,False,False,False,SOL_NATIVE,0.0000664733856568242134169043307016827509967463235070092957575104,0.0000297086943316932499549462341085244726639072244380731558218279,-5531,-7378,True,28821370911,26201153642,28821370911,26201153642,11111111111111111111111111111111
HWagQerEDV7L4877mPc3PxeS3aJ7aAx51s5t2txGpump,SOL_ONLY,3,3,3,0,0,,False,False,False,False,SOL_NATIVE,0.000100167481176899185578184694838244978172997075809874144738876,0.000100167223328867056534745168354664147027418819986524738564997,0,0,True,197530,197529,197530,197529,11111111111111111111111111111111
HWd66s1P7wmzNxTuqvo4ohow6q6LMsSKY3FoQf5ipump,SOL_ONLY,62,62,62,0,0,,False,False,False,False,SOL_NATIVE,0.00000230131071878397760145015570986134577892543328431023167628716,7.04341048181091453684398147759068121653774129316478874752985E-8,-9694,-9931,True,323333134,127908808,323333134,127908808,11111111111111111111111111111111
