mint,first_tradable_observed_at_us,trade_events_5m,priced_trade_events_5m,unpriced_trade_events_5m,first_trade_priceable,any_priceable_trade_5m,price_coverage_class,return_from_t0_metric_available,short_window_price_metric_available,gap_event_count,reserve_defect_codes
4NuYdUaDvnrME9e37dqgCi75i3DjAkqUBpwxEjBHpump,1787071293785632,11,11,0,True,True,FULLY_PRICED_5M,True,True,0,
4uKSN57QYZQfd9ScoMBYTNvQfZDJqdfJCwwTJqqJsC7u,1787071291561074,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
HRhTnbXgFgTZRkcU7DLNx1T5ZG6Ew3FMHpJ6aVJVYBxF,1787071288901983,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
FsgVnNsph7d7qKuh4Vwx4jN1JnHgskXTWXDNjRMGpump,1787071286438605,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
4QLC3n3Pu9nR8ttiuQnDTbHMpdrVmAuj6FDdJ8eWpump,1787071283782540,12,12,0,True,True,FULLY_PRICED_5M,True,True,0,
7kx9tzwTie6sDBvdxAwEmho4ZyUU3i4jzdy76ijApump,1787071283762541,7,7,0,True,True,FULLY_PRICED_5M,True,True,0,
9vHnFxzZDdtGgriRfkg1BMjJQyBUHbDkQmaTPGMhpump,1787071283752541,6,6,0,True,True,FULLY_PRICED_5M,True,True,0,
3UdpR2arXRkiSimU2cWhnjABhoy9Za775uJKriYPpump,1787071281472772,25,25,0,True,True,FULLY_PRICED_5M,True,True,0,
Cefnnz8Mh3JhUNFPZ8EBgV9FAbVH4F4GcMyk2q8pump,1787071281439771,128,128,0,True,True,FULLY_PRICED_5M,True,True,0,
37hFbS5oMo1H24i6atH2U9m7bneVMEsmV4zZwAr2pump,1787071281151772,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
GExHZ7ayv82fM1fQcjbUPzNwzemnhiZNf6TZUBdApump,1787071264064958,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
BoejJKDyreUqY4J3hyQbkUDM5QKwqxwJPxfSpqRxpump,1787071258739658,7,7,0,True,True,FULLY_PRICED_5M,True,True,0,
5J1pLV5oMfNbtfyk1XCJwv9XW8aPyEFTEWX9ZfLUpump,1787071256183305,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
EfWXsXAZUU1XDDrq9VL5f3Pt7HnByYpHvGDtB2bgpopJ,1787071253294303,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
72ZEKPtHWbgUDSL1tafo6fgabFZrVjqiuQMprnW3pump,1787071250296837,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
33PRv4HRUefwHCMBEFpagiSBnLLo71X42TCcTr5Kpump,1787071242194557,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
BxND31ShqukkDNcuJwu6FWdyXhWzmNDoR1cpv9BDyQiX,1787071242191558,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
9yJUtyrfMEypdZdwCLULxwPx8fDYFag6yt28tpP9pump,1787071242168443,18,18,0,True,True,FULLY_PRICED_5M,True,True,0,
2dto74vSx8fKJRUsgzg6RzV1zg8SgBSrbYnS6PSCpump,1787071242165425,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
7Pf6iEckKRYVAoWma1vCrFPHtzfuHYuQBahfmKqtbH84,1787071234520435,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
GYXBnjCLht4LsxiNga5ZWz2eCBqcJnomaRqo4bgCpump,1787071234498436,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
5pFbhLUhUfHVkZGemTSLiyMQPCKmRGrxA89NHNtxpump,1787071231757485,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
B7LsPdY86bbxGvtV44Dz1BUTeaAcVxshPNvqgVdZpump,1787071229118812,21,21,0,True,True,FULLY_PRICED_5M,True,True,0,
6C3C5iGgsC61eTh4aeA1CWmKpnSEDF4VPFuzgZq8pump,1787071229115812,14,14,0,True,True,FULLY_PRICED_5M,True,True,0,
HFD1zCJZNp1TuXHpPHx1wPdCYg23Edh5V4KDiaW2pump,1787071226765014,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
AseytNXHgzF7NUA7bqyyxZvaA67uiYfEabL8qHbepump,1787071226709013,6,6,0,True,True,FULLY_PRICED_5M,True,True,0,
5FgU5N2dtott7fxYgUppS6oNdPqegvTVHrSjSZXkpump,1787071204634249,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
HvaRmUHQRzhgh1bZrX7CMS4qzFFfS76tYWmwJtxepump,1787071196590350,12,12,0,True,True,FULLY_PRICED_5M,True,True,0,
FbsyCxStbnGBdwszG3ytAxDK5Jjz12Diz5tbe42Upump,1787071193452560,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
2ynCWFLd4kbHfAJgoyk2eRwt97NiTgVCP9d5zSWDpump,1787071191207361,6,6,0,True,True,FULLY_PRICED_5M,True,True,0,
53M9DFzQG9dkVQQx6SwKXw11AfE7zPDxSi9scYKfpMs5,1787071188635469,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
2aqgFb1zBex3vh5Nj8yhmCAWMjPMjsKJy9Jy6t7Kpump,1787071186013299,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
AXs7JD266FFhJJsiHgREApcmZmNnwwqykHYwthQP3Q1C,1787071183227176,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
7qe6eneaeC3PSc37C8JEbJ5X5csqryBp4YQ5BuUBpump,1787071180519664,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
3wZvUWgBfKJp6bF17gSjVGzdyKq6ndhBhEnKQFjPpump,1787071177905658,7,7,0,True,True,FULLY_PRICED_5M,True,True,0,
HSWKDLQvH2L2qUMoxw2M7wJ7x4ioaeHxoT4tLvw8pump,1787071177835659,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
9MFRvXM6fSND5RpSyjeAUS98DLT3hcc2s8xSaNmf9kz7,1787071172644698,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
DvNE6DKnwGJV4EhPhqh3AiW5tfJqfowsh545p4zjpump,1787071172460906,34,34,0,True,True,FULLY_PRICED_5M,True,True,0,
6HkbM4yXLrJHJ89GT1VNnrDqe86VE3CZ4HWbecL6pump,1787071172340702,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
71q9TvSuhDwuxcC2LK3Mi5XxPwgHwhkAvbrt3Pbxpump,1787071169664280,62,62,0,True,True,FULLY_PRICED_5M,True,True,0,
F4Uas5m1WH9Jn8mo6HtpDfp4Vn6rb5KG4AUfQcyMpump,1787071169662289,7,7,0,True,True,FULLY_PRICED_5M,True,True,0,
4X6HjEVF5skvSBy83fznLcGxkwaakQwvEUbDtBqqpump,1787071159750192,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
Fd6z2X3G8MEFaUFe82K8u2mVDFZ78v73KRitEyQKpump,1787071143163759,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
FauuD7SD2yUciKkCRAT5qm6q989i3CfF4WMAUEdipump,1787071139841956,22,22,0,True,True,FULLY_PRICED_5M,True,True,0,
6Y4cPpuWk6h51sctgqVm6GA5AejmVphQBehyyecnpump,1787071131321540,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
BkKhEMnJtB4xQrG3w7ud9H8c7JM5mM6UwRU4NmmUpump,1787071128815143,7,0,7,False,False,NO_PRICED_TRADES_5M,False,False,0,VIRTUAL_SOL_NONPOSITIVE
ExHyq5VPXgeyuMeHYCsTmdgAEFFkFzJy1kRkY3vXpump,1787071125879144,10,10,0,True,True,FULLY_PRICED_5M,True,True,0,
69XpqpcbiEnXhqLEnLSjMaxsXt9CeFFpyMe871Htpump,1787071125865145,14,14,0,True,True,FULLY_PRICED_5M,True,True,0,
4zpqxkhHr8WnMS8LdZZcf5Jw3WmiKFw3D7Hfo7Uppump,1787071122791673,21,21,0,True,True,FULLY_PRICED_5M,True,True,0,
6BTED4xFEQbX7SgzyW19h8u2q1URqTehpJ7AuGSXvcB6,1787071119883672,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
Baxiq29NFRf1JEyUpQnqxFBt6ZaRm8dpLu8oH21Ppump,1787071119867674,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
DWxjHC2QbzuNV9ztZSFwvDTMDQDC11k7j3nUDzeLpump,1787071119866672,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
C7gAN1eMGCyEuvpJ1weit6sbEQ1fPMV9sND93oP5jxhH,1787071119855675,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
BUibKouNnL1KPTTV8WBehQC4suKhMjpAiK5iJhFwpump,1787071118172885,17,17,0,True,True,FULLY_PRICED_5M,True,True,0,
Ba49p7JXBTYgYexeqoeCVuHW7KbABrbonJ2hUpmdKisr,1787071118134885,40,40,0,True,True,FULLY_PRICED_5M,True,True,0,
5MBk8BVfrmW13ZoDjLwG8TSZjNvcr1AS1UXWTKfapump,1787071117856884,16,16,0,True,True,FULLY_PRICED_5M,True,True,0,
HEnbUYgXqJKaEMj7pWw5tZ4vAYXd5UdkZSuScUYbpump,1787071106231152,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
GqKp51kbk11yoM1F5pHUVzCXVPnQzAr7UnuKAcRNpump,1787071101035192,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
3snLuk93i2pK31qcRXK1eyJvHy4oZzfyZyi8wA2Lx2fh,1787071095882650,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
4bFoEuLipYLv1VTG9fGMvCwVtuEGYuixF1VsmoSxpump,1787071093265644,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
5Qh4mjfrShYnQicWUDLjArgAjev1M7wiwJBtAUokpump,1787071076908680,11,11,0,True,True,FULLY_PRICED_5M,True,True,0,
8j399W432DMbfQWBnGpjjvriqT31KQuWjDTuvMwupump,1787071071396869,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
DmqHSAH3uVyAzFDTaczSNxQRJr45JrtsZ6sGDdmipump,1787071071378870,6,6,0,True,True,FULLY_PRICED_5M,True,True,0,
7jNnpjyJ8WM42vpGnxHDMSGWHenAZ6i7yhnZMEJhpump,1787071068723109,34,34,0,True,True,FULLY_PRICED_5M,True,True,0,
Bxi6TiXXC5rA33D4cM5orXGS44XXqS7PKDzJZbFopump,1787071063539342,64,64,0,True,True,FULLY_PRICED_5M,True,True,0,
DsDKne8C7o3jeDgbcHXzH8aoranNVUHWVRe6e4RLvFwh,1787071062845340,9,9,0,True,True,FULLY_PRICED_5M,True,True,0,
E4aNSFjTCVso2j9uEVDhxCKqj3hdJrErCMs3Htogpump,1787071055244138,6,6,0,True,True,FULLY_PRICED_5M,True,True,0,
jZUBANmYafuSiHiiAaHR3yYxUoGVoAXfYz5MxgJpump,1787071041120510,38,38,0,True,True,FULLY_PRICED_5M,True,True,0,
A4RCpJqPV24tDr8vSwEkJUAK48yCieKZzZsBheZhpump,1787071024933086,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
JCEE2398LSvUhn1pYij53xvFPNa65CLzGChvjdebpump,1787071022281894,6,6,0,True,True,FULLY_PRICED_5M,True,True,0,
5VtuPR2KqqwfBx9bnrB3refBr4RU2WBL9fmTpXNRpump,1787071022267890,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
5p7qVFCnfLUMiRz1yAYgSmH2djJXZ46p8b5YA4Rnpump,1787071022247895,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
7RFB7bLTCd73LB6RvRoRTUbbj4H7o87N3X2ZjwMvcvbZ,1787071019379772,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
EpwEkHkTJ3faEm2tPxZy8jBtt1Wpe2mNx96XpbDJpump,1787071016778194,7,7,0,True,True,FULLY_PRICED_5M,True,True,0,
F4tkwNyWc7M37zEUUY4C9p75zeea854zd234AzQTpump,1787071011714741,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
8ZMU9yM23wVDKDBPZQ9w7gix3iahyaZw6FHbhN6opump,1787071011552740,40,40,0,True,True,FULLY_PRICED_5M,True,True,0,
261a3rQQd1cCvYfhXE9KdgsoqbigFjeQHX5LgRsrpump,1787071001023312,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
8WYUfRVBXurH5kjm7wrQBs31J8Hb176J3hh4Lf12pump,1787070995469026,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
6MTQwFPc68vYJ4zxLKjqzY9PkWQrymKsSG7JLxeqpump,1787070995443022,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
FbQcAEPZmLKVQcM2coqAAGNDjnSmAp9WoTiA8gYqpump,1787070984976425,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
ApchzNxTq6t9TuxckzAg3v1McYxSXotSJ1caSNgnpump,1787070984942427,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
HPP39j8zpAzcRjUmWMrZZd4j6hbkdUbJj2kMXum3pump,1787070976642831,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
Bru5SeH8mjuQc8nKCZsfLSLv5oYSo7nrnftQFw3ipump,1787070973985717,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
7onUEB5hrsqo44d9TPWxWRV7ARrqpaGui1dgAYjvbvWp,1787070971314472,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
ArJiRMUuHPfHAqmfyG5JWkLiXFJPFkapxwmvACsGVqiu,1787070968571492,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
7nK7zsRLW2qqJ2H2rEBxvSAuDfo4D1wgLafEYYnmpump,1787070968561492,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
3LEcDP5ffe44LWyTuSPTGh2munDqLoewntJFNFk3DRtY,1787070968545495,6,6,0,True,True,FULLY_PRICED_5M,True,True,0,
E2u1QcunKtrXqXom6UCxpHP1pZ3Zn19Q3yzivq1xpump,1787070965741632,32,32,0,True,True,FULLY_PRICED_5M,True,True,0,
8UMbe7bSXfbzkU9jzfADEm4BZNxRfJniPe1wYxhZpump,1787070965688629,38,38,0,True,True,FULLY_PRICED_5M,True,True,0,
3GjxNfFTp4oqKqGg8VKmWijvMY78MyM8VSGJwkrVXekZ,1787070965687627,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
AfVnMC1fzxxDmyVTBubHsM9wLDsSeBtFywoRx25Fpump,1787070963629071,10,10,0,True,True,FULLY_PRICED_5M,True,True,0,
4vxht7r8cgffG2W7cmuccQ4F4Fr2uPURi9Umb44opump,1787070963601067,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
77QEm9TjeEKuQPJsnqsKDbdswShJuG3YivwM8X1Kpump,1787070963599065,134,134,0,True,True,FULLY_PRICED_5M,True,True,0,
J7vvyPEsJnYnXxfgYL6bMZgCaqijCgmjGHaHcXbdpump,1787070957257873,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
3U4MEJ5XivUghHTzrPgcL5GuvxJSaapS3foiosehpump,1787070954545412,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
ASH7euPZMYeDuK666C8sw3vyia5y95Wr1B2QD1R2pump,1787070954541412,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
GbJ7UKXmjABdHWvNJjC6M5iL6tL7eJ9xrxa9Jc1xpump,1787070949417571,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
3cHVcawQZMWC7Vd4Vaea2JP1GpgHj4CVzyHHCMcBpump,1787070944221642,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
Fo2vsd8UB6HsEAj7jnpqPAoyKzfpwAz1fzyNtKnEpump,1787070939034554,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
APS2KVeucuCMgNuyURwV5W9HRHqJxes3okWaQVSRCVTt,1787070938975554,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
En1FdD8y8jDX3yiJxiadUJraRVx47H7hZ2kyQfriWrpt,1787070927710205,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
9njHeY5zXsTu2Av7QGmnwFNjKXQjepzeju4dH8iRpump,1787070927662211,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
5pt186UERui2cwBEm7iHyS8ZE2St1en2PmPEqkAwpump,1787070927660205,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
DsScgwTeK3e4QVbQEGFKFH3sL884zbdE8tLv9sdPpump,1787070925178881,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
79c4h8wUTFvoph2hiQNaEzaXXodpAiqo3RtgoV35pump,1787070922335832,6,6,0,True,True,FULLY_PRICED_5M,True,True,0,
AxpFP4eFRYdyhwvnq741KSejU1XCmwNWDnYPo8d3pump,1787070919746617,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
DYtciaWiZizehLS2cNMK5KBNisxedFnZfsPz1NRTpump,1787070919721622,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
GwFHahno4suyrVqENPWnrPF2x9PaaQkA1Mqjuomxpump,1787070916824827,37,37,0,True,True,FULLY_PRICED_5M,True,True,0,
3uXwmGe2FpnXppZpVodJAFm8FEo8S3aKUtoFrzb7pump,1787070916748829,39,39,0,True,True,FULLY_PRICED_5M,True,True,0,
3gsza8ofPepFAG6AKWxjx29YmjQ7th7mcnHggqXSpump,1787070916746827,18,18,0,True,True,FULLY_PRICED_5M,True,True,0,
96EAHyZnuUpKwczHoRZE668yzkUxF4P7PjLKq2PGpump,1787070914668141,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
5Eaufd9ddPfhrvVxxnr6EwsAQ84XPEK4kGKNGhxPpump,1787070902916174,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
J1M1wREewGKnZ66TgGTxZQqt7gVcuv9jzcfC5bfJpump,1787070883004612,13,13,0,True,True,FULLY_PRICED_5M,True,True,0,
DYJYn4M8Jf2e9NXUNJCnzdWNDeeCPXtaPgVj5KEtpump,1787070877737277,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
1obfCrXNqkLJqwnUUTEyDwEjd8nw8Jac9BxptPHpump,1787070874720051,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
4MR9jcrFkRnb67XhyvuUVoSZQezGdZiZmjVA62Qqpump,1787070868844232,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
7HoZUbYK6xyZUEEJzsFVAoizZ8e2eAvD3dcHZxaDpump,1787070865916441,14,14,0,True,True,FULLY_PRICED_5M,True,True,0,
EL9rbgRm7Jm6fWe36XchuXGKds79XYxYoyJQs2japump,1787070865865438,7,7,0,True,True,FULLY_PRICED_5M,True,True,0,
BjADsXfRgRCEmrJ1RM1YH6ovup3wnGJbJvZmRxcbpump,1787070863705441,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
BVgAXqvzmiFGGHkfKnN8PWKCXsaUuuC3csY3yYtNpump,1787070855429600,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
F4Uw9xiXveVNPgn2xQ1Lqwm8i8MNxbB9KH4XLyV5pump,1787070855428601,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
HfmkjuK3dCRUZAsmTHwQufQJA4CKxZPYj7WBwxe3pump,1787070852801200,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
HwCG1Jr6RbAVsKX1qTaH6JtFYGeE6zaLd13W44YGpump,1787070852781202,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
2qXtagV3mYsXkU15BdfQtrYbUGAPdQyDdJLS5qXcpump,1787070852780201,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
GB4qkEPBrTcb5bHJVhTiZUBsQofwPjt2yX3QMqzMpump,1787070850566571,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
D1dsaAwKtRcVYpp5RJbJV8vabPWC8TKD9B1YxWjpump,1787070848043498,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
H1XYgHBWNsh9eqAMkw1WjefcQsHPHqwUqCSEbcYYJcb2,1787070840970288,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
HSugGPHYeLR6xx8pEScQ7JEHTEng3pL9DutSuF5Tpump,1787070840968290,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
HwxoKX8BzSWiX1FRZTK23c2Jh3j7jerKzVcvd4WsLfbv,1787070832914271,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
3ucftRPm2UdDQ87GnexK7wvXcSV88QaRtKxGEsmspump,1787070832904267,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
2o4ouj4wNVAkmLwCjjkGd5Xxt7yKeWq1XZLxbKmpdysC,1787070830647008,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
37opQ2GVyRQo8Xs8DT3jETmj8cJoCE4jkwXPT7KSpump,1787070828436744,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
9Btgj8X4mGFDGHeU2u5PTyRJ2RALK7B9UVFSY9Thpump,1787070828431742,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
3DvQap3G2oZULUxKFjapHjQh49VR3Fvbhj7MpJt6pump,1787070825802958,7,7,0,True,True,FULLY_PRICED_5M,True,True,0,
A47Q5LVQQiBACxj2z5ThPjkzp3rxJQzQqZ6JDysmpump,1787070825794960,14,14,0,True,True,FULLY_PRICED_5M,True,True,0,
7tEL5FPbSmJBQxMYQgjBmw1WHbA8GpxvWHgt4p1apump,1787070825792963,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
HLLfisU9wwNnakYS9ugT7RfisexUjYTpD1xx9q5upump,1787070825767960,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
5s524cEaJ8BKwHzYHtKWhSdScEjn1vJy1FALnVA3pump,1787070820172562,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
2R55S36qufETgM9FMbGgX99R77NYKCTvcQvAS2nypump,1787070820169560,6,6,0,True,True,FULLY_PRICED_5M,True,True,0,
B9p4TwbVq4EQ7pjiGpYg58kLG8yRetyzBAsfxkUapump,1787070814753785,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
D7SETdMCkyN8Y38z3fsiqv8GvqX3DgKxV4v9W9nDpump,1787070814721774,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
3gSWWRmnu27Rj4agNjPUMqoXq2SmUZ3UWo8QW4Gwpump,1787070812985403,12,12,0,True,True,FULLY_PRICED_5M,True,True,0,
4E5XbSieDFTd3NFWwt4ufe1sEwdxiVuy9XS9aKQ8pump,1787070812945405,53,53,0,True,True,FULLY_PRICED_5M,True,True,0,
EJMFfFAjqji7gn2dVhP5f1FQx5uyczb8Ch3WPETZpump,1787070803510848,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
BtZEbrRikLna4ciBfo3ckw8KwPH5aU2Zfu8iyNTEpump,1787070795907972,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
3SSuukC7CfK4nJwKQeDCR987KqsU4aMuUTnGz4pLJyYt,1787070793141077,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
EGrKmDMFT4P6Z7Aidb2uL31X6FSa3sZr7TZLoY2LZ3V6,1787070793128076,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
Fa1smcG9A1KbqYLzns5vi6VRszSW7e8fe6BauGXxpump,1787070788495805,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
Fm7pgXVvuFbofBTDKHSB9SBHx24ReKYvqPrfJfL3pump,1787070788491803,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
CSGY49xZztkpVQbmVafAwGL1hsnbbTDPPwdgk9pJpump,1787070783229896,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
BpqDmEYNCsCcEW6EYqqRStpr6d1CpNvfWyQq4R7qpump,1787070783197894,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
2zw18fx7cbFSsj3HKxFreTQyjcRtn77YWmotn6VDpump,1787070783170894,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
DLuZjak8PnucRmug13cpUVqVMzZqknpwRpc8vMhGpump,1787070777877230,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
CcEGPMxom8ULLDYz98ssKQLeD1XW7uuSt8sxAxumpump,1787070775058096,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
Hmk12EhpLoGFyvAi4wksb6HwbqArTEYKnwvUju4jpump,1787070772399052,18,18,0,True,True,FULLY_PRICED_5M,True,True,0,
DyNaAooD22LazSvKdfSm49eNxqiUs3oZqT9MdNipump,1787070769723013,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
9fXMUdg7AqA9vwaSeaBwdFykgQGg4w8yWuEKW65Gpump,1787070769721015,21,21,0,True,True,FULLY_PRICED_5M,True,True,0,
223UZmppqn3pNXvA5dViC5tekXLghb5s8ozE6mWVpump,1787070766900969,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
CsQqJ1QomHoZst7oFf5gdfLvMoZPpQ1zumSYtExtpump,1787070766812966,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
2z3G9ytDpLPfjeUuAegvvpKJZarbJKYJ7a3YTd4Rpump,1787070764187539,71,71,0,True,True,FULLY_PRICED_5M,True,True,0,
5v1cxqZwhQ4KqigUeuJWfH8QaL4fxsWBQr1TsRt2pump,1787070764124539,13,13,0,True,True,FULLY_PRICED_5M,True,True,0,
82VGKBQizZMLJeM7LfwAMs4Vf2CHuHsuERfEJjJ1pump,1787070762166750,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
BBoXjPBQqYZ8VPM7MWVszN6oPVYbhNPdPfzxz4nbpump,1787070762091749,124,124,0,True,True,FULLY_PRICED_5M,True,True,0,
F3DhiQmzKb9BtZDjejByvVooUe6yg57HynMXYmY7pump,1787070744714588,3,3,0,True,True,FULLY_PRICED_5M,True,True,0,
73EiZ5NeUMWrw7xEUTuSjZb6wzG6K1mvPTZMviwr6sbB,1787070733408242,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
3GFedTzS6wvy4dbU8jMEL8RzCqKq5TnnNUz1HuMUpump,1787070728197035,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
B19zXV5MqKfwxUw3jVAp4KTiqfYpyyDATwN5u6Kqpump,1787070728183035,2,2,0,True,True,FULLY_PRICED_5M,True,True,0,
3PMZYG1a58Hw93sLunD6J6NPueeooiiNt5ousu9hFJiM,1787070728157035,5,5,0,True,True,FULLY_PRICED_5M,True,True,0,
e2XAkJTmqqdAgt1WRd3GQs39TGiEHcqwa9kGHzNpump,1787070725431876,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
8xrq6KwFYq8FZHXwPqjR1fqz19N9TGM1YSCCYMhHpump,1787070722421336,36,36,0,True,True,FULLY_PRICED_5M,True,True,0,
6FSKHHoSQycvBSCLaxUsMuzHcZU7rn96zumqUbcjpump,1787070717348907,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
EiGqJwBn3BcJezHtWSTPpcgy7TqrZvvc1MUPpp9tpump,1787070717274907,6,6,0,True,True,FULLY_PRICED_5M,True,True,0,
e3bifDvqEbHAi82c78W4LRwX8htydEX2HFZDWmrpump,1787070714571424,46,46,0,True,True,FULLY_PRICED_5M,True,True,0,
4zdJpXaDpuBKZh6zJXUkTSz5gP24WELPf1BnfM6Ppump,1787070714570424,4,4,0,True,True,FULLY_PRICED_5M,True,True,0,
4aPZT5JQnKhueQ3hmabXd21fTPuFRhNvHGRQNNgLpump,1787070712080425,9,9,0,True,True,FULLY_PRICED_5M,True,True,0,
Ahb8NLx3RrdRfQas5fHDmJ1KbZyerAkquUAqcCfzpump,1787070711939428,46,46,0,True,True,FULLY_PRICED_5M,True,True,0,
2iiRebCowqoukDADMtXxn3x1m76kjq4oWJwWBYH4pump,1787070711938425,1,1,0,True,True,FULLY_PRICED_5M,True,True,0,
