policy_id,policy_fingerprint,family,positions,fills,unresolved,fill_rate,unresolved_rate,rejected_slippage_count,rejected_slippage_rate,no_causal_fill_count,no_causal_fill_rate,take_profit_count,stop_loss_count,trail_count,fallback_count,filled_take_profit_count,filled_stop_loss_count,filled_trail_count,filled_fallback_count,gross_execution_pnl_lamports,entry_explicit_cost_lamports,exit_explicit_cost_lamports,total_explicit_cost_lamports,net_pnl_lamports,expectancy_lamports_per_filled_trade,expectancy_denominator,wins,losses,breakevens,win_rate,average_winner_lamports,average_loser_lamports,profit_factor,mean_holding_time_us,median_holding_time_us,p90_holding_time_us,equity_label,final_realized_closed_pnl_lamports,peak_realized_closed_pnl_lamports,max_realized_closed_equity_drawdown_lamports,timeout_origin,timeout_ms,tp_bps,sl_bps,trailing_activation_bps,trailing_giveback_bps
TRAIL_A15_G3_T15S,d319c46a646bdc85a6f9da0c14ae872332879e390d868132fcbf64c6a1c02859,TRAILING_TIMEOUT,635,607,28,0.955905511811,0.044094488189,15,0.023622047244,13,0.020472440945,0,0,96,539,0,0,91,516,705020698,1429485000,1438298058,2867783058,-2162762360,-3563035.189456,FILLED,202,405,0,0.332784184514,23722594.356436,-17172164.000000,0.689022654611,26079856.023064,18575717,38792739,REALIZED_CLOSED_EQUITY,-2162762360,0,2245495144,ENTRY_FILL_CLOCK,15000,,,1500,300
TRAIL_A15_G3_T30S,fb9227540deaf68fe6407b6b583365c0526e8e9a02c3f54f4fc5eb4fcee336d9,TRAILING_TIMEOUT,635,595,40,0.937007874016,0.062992125984,20,0.031496062992,20,0.031496062992,0,0,153,482,0,0,145,450,1644901577,1401225000,1421786567,2823011567,-1178109990,-1980016.789916,FILLED,220,375,0,0.369747899160,30757675.804545,-21186129.778667,0.851713046563,38343830.971429,33020483,54881714,REALIZED_CLOSED_EQUITY,-1178109990,164707767,1382807661,ENTRY_FILL_CLOCK,30000,,,1500,300
TRAIL_A15_G3_T60S,efecff38f3c72c172c470fa2598f2aa03c5bca0107b2e9d0851a3277abebb561,TRAILING_TIMEOUT,635,572,63,0.900787401575,0.099212598425,23,0.036220472441,40,0.062992125984,0,0,236,399,0,0,221,351,944445218,1347060000,1358865838,2705925838,-1761480620,-3079511.573427,FILLED,232,340,0,0.405594405594,31774939.099138,-26862548.502941,0.807135746916,150314456.220280,62279663,92142679,REALIZED_CLOSED_EQUITY,-1761480620,113150260,1924334904,ENTRY_FILL_CLOCK,60000,,,1500,300
TRAIL_A15_G5_T15S,0981743217e75c50ffcdc5ae9523123e74939cffbbef0b916133a2c07d584f55,TRAILING_TIMEOUT,635,607,28,0.955905511811,0.044094488189,15,0.023622047244,13,0.020472440945,0,0,88,547,0,0,83,524,689527792,1429485000,1438104396,2867589396,-2178061604,-3588239.874794,FILLED,200,407,0,0.329489291598,23989296.230000,-17139854.668305,0.687774323873,26144708.303130,18605376,38792739,REALIZED_CLOSED_EQUITY,-2178061604,0,2260794388,ENTRY_FILL_CLOCK,15000,,,1500,500
TRAIL_A15_G5_T30S,4a73d2ad3ea1cc80f14f966ed10810a733e9528522b86d0a1b47d8bffeebdd6e,TRAILING_TIMEOUT,635,595,40,0.937007874016,0.062992125984,20,0.031496062992,20,0.031496062992,0,0,147,488,0,0,139,456,1595167596,1401225000,1421164892,2822389892,-1227222296,-2062558.480672,FILLED,213,382,0,0.357983193277,31716994.446009,-20897754.222513,0.846269423149,38600242.394958,33020483,54881714,REALIZED_CLOSED_EQUITY,-1227222296,145211420,1413370176,ENTRY_FILL_CLOCK,30000,,,1500,500
TRAIL_A15_G5_T60S,04cd9f7e468faab92f246ec3f608a1fd580c787c5beeaf8a21b8180b0d626e27,TRAILING_TIMEOUT,635,573,62,0.902362204724,0.097637795276,22,0.034645669291,40,0.062992125984,0,0,228,407,0,0,216,357,1076784976,1349415000,1362875086,2712290086,-1635505110,-2854284.659686,FILLED,226,347,0,0.394415357766,33344711.623894,-26430576.187320,0.821673535341,150688212.301920,62353866,92142679,REALIZED_CLOSED_EQUITY,-1635505110,190711138,1881629238,ENTRY_FILL_CLOCK,60000,,,1500,500
TRAIL_A15_G7_T15S,4f6e57a56211c2adf175453d1aa8090471c7fe98b4c0e12d9987a9452698701c,TRAILING_TIMEOUT,635,607,28,0.955905511811,0.044094488189,15,0.023622047244,13,0.020472440945,0,0,81,554,0,0,76,531,630811938,1429485000,1437370447,2866855447,-2236043509,-3683761.958814,FILLED,199,408,0,0.327841845140,24077321.447236,-17224094.306373,0.681812076787,26215621.258649,18613838,38792739,REALIZED_CLOSED_EQUITY,-2236043509,0,2318776293,ENTRY_FILL_CLOCK,15000,,,1500,700
TRAIL_A15_G7_T30S,240fe41774d39b0ebabefc3d73453a26969aa4eac85ba0602fbb171b125072f8,TRAILING_TIMEOUT,635,595,40,0.937007874016,0.062992125984,20,0.031496062992,20,0.031496062992,0,0,144,491,0,0,136,459,1484229297,1401225000,1419778164,2821003164,-1336773867,-2246678.768067,FILLED,214,381,0,0.359663865546,31284316.556075,-21080361.181102,0.833561066785,38808417.657143,33075329,54881714,REALIZED_CLOSED_EQUITY,-1336773867,33791076,1411501403,ENTRY_FILL_CLOCK,30000,,,1500,700
TRAIL_A15_G7_T60S,71b5af48c62e7b505b377344a6a62e3d7790f6a14359fc6ce31712e7ea972497,TRAILING_TIMEOUT,635,573,62,0.902362204724,0.097637795276,22,0.034645669291,40,0.062992125984,0,0,226,409,0,0,214,359,942669189,1349415000,1361198639,2710613639,-1767944450,-3085417.888307,FILLED,227,346,0,0.396160558464,32822625.951542,-26643585.378613,0.808221529954,151182337.357766,62412675,92142679,REALIZED_CLOSED_EQUITY,-1767944450,213808106,2037165546,ENTRY_FILL_CLOCK,60000,,,1500,700
TRAIL_A15_G10_T15S,de4facad47048f43b403169b54d9adef6f26a74cc0e120dd0028e9044986968b,TRAILING_TIMEOUT,635,608,27,0.957480314961,0.042519685039,14,0.022047244094,13,0.020472440945,0,0,75,560,0,0,72,536,595910420,1431840000,1439289180,2871129180,-2275218760,-3742136.118421,FILLED,199,409,0,0.327302631579,24065037.206030,-17271787.687042,0.677920887253,26232515.570724,18632225,38792739,REALIZED_CLOSED_EQUITY,-2275218760,0,2357951544,ENTRY_FILL_CLOCK,15000,,,1500,1000
TRAIL_A15_G10_T30S,306472ecdec4a0f6112fb0448409d32bf0cdd5f1647e8a075eea219091bba07f,TRAILING_TIMEOUT,635,595,40,0.937007874016,0.062992125984,20,0.031496062992,20,0.031496062992,0,0,134,501,0,0,127,468,1549269068,1401225000,1420591162,2821816162,-1272547094,-2138734.611765,FILLED,213,382,0,0.357983193277,31995371.530516,-21171626.256545,0.842653791692,39274886.610084,33076873,55303670,REALIZED_CLOSED_EQUITY,-1272547094,158652504,1472136058,ENTRY_FILL_CLOCK,30000,,,1500,1000
TRAIL_A15_G10_T60S,226eb24c099ecd039613696d54674f6e33c6959ee9ef0178a3f4d09f3fe178bb,TRAILING_TIMEOUT,635,573,62,0.902362204724,0.097637795276,22,0.034645669291,40,0.062992125984,0,0,209,426,0,0,198,375,885315532,1349415000,1360481720,2709896720,-1824581188,-3184260.363002,FILLED,226,347,0,0.394415357766,33231360.995575,-26901639.115274,0.804541313609,152286523.158813,62867725,92142679,REALIZED_CLOSED_EQUITY,-1824581188,234295348,2113817876,ENTRY_FILL_CLOCK,60000,,,1500,1000
TRAIL_A20_G3_T15S,7d9d4ca0ad46a855d627a5d4ca42e00f9b23435c7a8c59babc5c9eefcb48cd71,TRAILING_TIMEOUT,635,606,29,0.954330708661,0.045669291339,16,0.025196850394,13,0.020472440945,0,0,78,557,0,0,74,532,736414167,1427130000,1436335477,2863465477,-2127051310,-3509985.660066,FILLED,201,405,0,0.331683168317,24329843.691542,-17326789.856790,0.696886810158,26285530.932343,18640591,38792739,REALIZED_CLOSED_EQUITY,-2127051310,0,2209784094,ENTRY_FILL_CLOCK,15000,,,2000,300
TRAIL_A20_G3_T30S,19583962cb3fc8b0df51cedaa55755310eea72b55e600638079df048d6607622,TRAILING_TIMEOUT,635,595,40,0.937007874016,0.062992125984,20,0.031496062992,20,0.031496062992,0,0,127,508,0,0,121,474,1626130290,1401225000,1421551929,2822776929,-1196646639,-2011170.821849,FILLED,220,375,0,0.369747899160,31060564.268182,-21413255.408000,0.850977460307,39528611.857143,33201616,55545540,REALIZED_CLOSED_EQUITY,-1196646639,192767490,1429404033,ENTRY_FILL_CLOCK,30000,,,2000,300
TRAIL_A20_G3_T60S,15644a5dde08b92a1ddf47d9b36f1811432d6695e96d7bc15f8f38a9c9b35ed1,TRAILING_TIMEOUT,635,569,66,0.896062992126,0.103937007874,24,0.037795275591,42,0.066141732283,0,0,206,429,0,0,192,377,1143979367,1339995000,1354295015,2694290015,-1550310648,-2724623.282953,FILLED,235,334,0,0.413005272408,32831150.251064,-27741410.050898,0.832681589069,152867617.850615,62835296,92142679,REALIZED_CLOSED_EQUITY,-1550310648,173224707,1773239379,ENTRY_FILL_CLOCK,60000,,,2000,300
TRAIL_A20_G5_T15S,ded9e52601b834c48a4cfb57e8da9a28e0585e9827dd227d3753bc90d5a48928,TRAILING_TIMEOUT,635,606,29,0.954330708661,0.045669291339,16,0.025196850394,13,0.020472440945,0,0,71,564,0,0,67,539,730370916,1427130000,1436259936,2863389936,-2133019020,-3519833.366337,FILLED,200,406,0,0.330033003300,24489256.470000,-17317414.566502,0.696620912527,26337601.636964,18643295,38792739,REALIZED_CLOSED_EQUITY,-2133019020,0,2215751804,ENTRY_FILL_CLOCK,15000,,,2000,500
TRAIL_A20_G5_T30S,6d75430d4b60dafec413ae1a684e2e7c13c0cc6c201b94162704271f60b2388c,TRAILING_TIMEOUT,635,595,40,0.937007874016,0.062992125984,20,0.031496062992,20,0.031496062992,0,0,122,513,0,0,116,479,1607812884,1401225000,1421322961,2822547961,-1214735077,-2041571.557983,FILLED,217,378,0,0.364705882353,31490311.714286,-21291356.399471,0.849066222015,39715486.489076,33201616,55545540,REALIZED_CLOSED_EQUITY,-1214735077,165706958,1421378495,ENTRY_FILL_CLOCK,30000,,,2000,500
TRAIL_A20_G5_T60S,68824de53c7a1fd3bfb6ff8b668d9c4ac3d3f50d480b80a8f14a2dfa3c704fc9,TRAILING_TIMEOUT,635,570,65,0.897637795276,0.102362204724,23,0.036220472441,42,0.066141732283,0,0,200,435,0,0,189,381,1262296482,1342350000,1358128979,2700478979,-1438182497,-2523127.187719,FILLED,233,337,0,0.408771929825,33672147.643777,-27548346.878338,0.845086753571,153113309.880702,62858756,91689384,REALIZED_CLOSED_EQUITY,-1438182497,183382886,1676978373,ENTRY_FILL_CLOCK,60000,,,2000,500
TRAIL_A20_G7_T15S,ef456512193833f0899898dad87f35f971e3adae391161023b6e68c7cb1b9336,TRAILING_TIMEOUT,635,606,29,0.954330708661,0.045669291339,16,0.025196850394,13,0.020472440945,0,0,66,569,0,0,62,544,657988744,1427130000,1435355158,2862485158,-2204496414,-3637782.861386,FILLED,199,407,0,0.328382838284,24500905.231156,-17396011.191646,0.688638214475,26373144.084158,18644533,38792739,REALIZED_CLOSED_EQUITY,-2204496414,0,2287229198,ENTRY_FILL_CLOCK,15000,,,2000,700
TRAIL_A20_G7_T30S,92247dd36ee383ae90ebd2c2d133360bb5ed85a343c35408247a70ec9946670c,TRAILING_TIMEOUT,635,595,40,0.937007874016,0.062992125984,20,0.031496062992,20,0.031496062992,0,0,120,515,0,0,114,481,1471694240,1401225000,1419621478,2820846478,-1349152238,-2267482.752941,FILLED,217,378,0,0.364705882353,31095413.995392,-21420256.812169,0.833373341594,39887151.423529,33241971,55545540,REALIZED_CLOSED_EQUITY,-1349152238,44642078,1434730776,ENTRY_FILL_CLOCK,30000,,,2000,700
TRAIL_A20_G7_T60S,10ffd14f055489656c1a15fc441b4c3cad9bddc72affccbac3ee0c452a1c8ef6,TRAILING_TIMEOUT,635,570,65,0.897637795276,0.102362204724,23,0.036220472441,42,0.066141732283,0,0,199,436,0,0,188,382,1068013253,1342350000,1355700438,2698050438,-1630037185,-2859714.359649,FILLED,231,339,0,0.405263157895,33407022.380952,-27572446.474926,0.825609625114,153500322.610526,62876789,91689384,REALIZED_CLOSED_EQUITY,-1630037185,187765771,1873215946,ENTRY_FILL_CLOCK,60000,,,2000,700
TRAIL_A20_G10_T15S,d3a7a97f700764610381f3bbe0b776d1fb4a491dfeca7d51c63b54cdd161458c,TRAILING_TIMEOUT,635,607,28,0.955905511811,0.044094488189,15,0.023622047244,13,0.020472440945,0,0,62,573,0,0,59,548,623087226,1429485000,1437273891,2866758891,-2243671665,-3696328.937397,FILLED,199,408,0,0.327841845140,24488620.989950,-17443400.102941,0.684740633999,26389806.718287,18681572,38792739,REALIZED_CLOSED_EQUITY,-2243671665,0,2326404449,ENTRY_FILL_CLOCK,15000,,,2000,1000
TRAIL_A20_G10_T30S,6b315c32ead7c497b0d640b704654e1951238e1117397dde39ef6bed53c659d4,TRAILING_TIMEOUT,635,595,40,0.937007874016,0.062992125984,20,0.031496062992,20,0.031496062992,0,0,112,523,0,0,106,489,1545890230,1401225000,1420548929,2821773929,-1275883699,-2144342.351261,FILLED,215,380,0,0.361344537815,31917765.516279,-21416324.434211,0.843222925956,40019108.067227,33241971,55545540,REALIZED_CLOSED_EQUITY,-1275883699,162865828,1479685987,ENTRY_FILL_CLOCK,30000,,,2000,1000
TRAIL_A20_G10_T60S,ded8c70b32aa35c11b451d7614a3b4d2ba3b21ca32246b5aff1cea5aaf17b007,TRAILING_TIMEOUT,635,570,65,0.897637795276,0.102362204724,23,0.036220472441,42,0.066141732283,0,0,186,449,0,0,175,395,1007489896,1342350000,1354943897,2697293897,-1689804001,-2964568.422807,FILLED,229,341,0,0.401754385965,33731479.419214,-27607955.390029,0.820506919724,154164821.487719,63103521,91689384,REALIZED_CLOSED_EQUITY,-1689804001,205171228,1949916569,ENTRY_FILL_CLOCK,60000,,,2000,1000
TRAIL_A25_G3_T15S,6634ae37c0bbb2d7480115737e8095db39d51f5fae4653a823817732bdb6c093,TRAILING_TIMEOUT,635,606,29,0.954330708661,0.045669291339,16,0.025196850394,13,0.020472440945,0,0,60,575,0,0,57,549,698514766,1427130000,1435861735,2862991735,-2164476969,-3571744.173267,FILLED,201,405,0,0.331683168317,24471209.014925,-17489357.977778,0.694420596538,26463062.318482,18656878,38792739,REALIZED_CLOSED_EQUITY,-2164476969,0,2247209753,ENTRY_FILL_CLOCK,15000,,,2500,300
TRAIL_A25_G3_T30S,c1e51aaeae527f1663d3f8e2f9398809ebe866ad7fa809c1cc72badfad03b2e0,TRAILING_TIMEOUT,635,596,39,0.938582677165,0.061417322835,19,0.029921259843,20,0.031496062992,0,0,105,530,0,0,100,496,1536807774,1403580000,1422790397,2826370397,-1289562623,-2163695.676174,FILLED,217,379,0,0.364093959732,31956388.566820,-21699469.503958,0.843197092825,40189659.241611,33295499,55545540,REALIZED_CLOSED_EQUITY,-1289562623,185798961,1499555391,ENTRY_FILL_CLOCK,30000,,,2500,300
TRAIL_A25_G3_T60S,5c56ba0b848ed80b1ad217aa2751ec0a28eab82c7fcc076bd06835338265bdf7,TRAILING_TIMEOUT,635,568,67,0.894488188976,0.105511811024,24,0.037795275591,43,0.067716535433,0,0,178,457,0,0,165,403,1111393851,1337640000,1351532695,2689172695,-1577778844,-2777779.654930,FILLED,235,333,0,0.413732394366,33601313.306383,-28450713.126126,0.833463766423,155316577.788732,63158612,92389344,REALIZED_CLOSED_EQUITY,-1577778844,124750017,1783507040,ENTRY_FILL_CLOCK,60000,,,2500,300
TRAIL_A25_G5_T15S,f1c49650d3ea3868d66183a9266933d4c83d3210b6a04e693a285b2fb20e6aa3,TRAILING_TIMEOUT,635,606,29,0.954330708661,0.045669291339,16,0.025196850394,13,0.020472440945,0,0,54,581,0,0,51,555,699081846,1427130000,1435868824,2862998824,-2163916978,-3570820.095710,FILLED,200,406,0,0.330033003300,24619038.880000,-17457450.133005,0.694695116825,26464868.608911,18656878,38792739,REALIZED_CLOSED_EQUITY,-2163916978,0,2246649762,ENTRY_FILL_CLOCK,15000,,,2500,500
TRAIL_A25_G5_T30S,0f11f10b278fad3d2f9e19d7c2c7740b3593b37dcdcd988596f51708b6f91ced,TRAILING_TIMEOUT,635,596,39,0.938582677165,0.061417322835,19,0.029921259843,20,0.031496062992,0,0,101,534,0,0,96,500,1539555709,1403580000,1422824747,2826404747,-1286849038,-2159142.681208,FILLED,215,381,0,0.360738255034,32294914.106977,-21601720.658793,0.843644097453,40289206.979866,33293625,55545540,REALIZED_CLOSED_EQUITY,-1286849038,178919719,1490909120,ENTRY_FILL_CLOCK,30000,,,2500,500
TRAIL_A25_G5_T60S,784c7c81ba4937a8ff6a27a5e99a858130521856576818ad7d0e75f81f63df3e,TRAILING_TIMEOUT,635,569,66,0.896062992126,0.103937007874,23,0.036220472441,43,0.067716535433,0,0,173,462,0,0,163,406,1201180872,1339995000,1355010034,2695005034,-1493824162,-2625350.021090,FILLED,234,335,0,0.411247803163,34129999.735043,-28299236.119403,0.842427668925,155450139.783831,63216394,92389344,REALIZED_CLOSED_EQUITY,-1493824162,134908196,1715419503,ENTRY_FILL_CLOCK,60000,,,2500,500
TRAIL_A25_G7_T15S,8ab34ac0fc83302695f3509e6f05bf51ca64aaf41750df2d44a89049ac62529b,TRAILING_TIMEOUT,635,606,29,0.954330708661,0.045669291339,16,0.025196850394,13,0.020472440945,0,0,51,584,0,0,48,558,629308625,1427130000,1434996658,2862126658,-2232818033,-3684518.206271,FILLED,199,407,0,0.328382838284,24644286.241206,-17535702.690418,0.687150296172,26494530.308581,18681572,38792739,REALIZED_CLOSED_EQUITY,-2232818033,0,2315550817,ENTRY_FILL_CLOCK,15000,,,2500,700
TRAIL_A25_G7_T30S,b13f97e15b76bbf9809f41e3bd37cfe0e79eee3c390012e9a8ec5e0e35971a42,TRAILING_TIMEOUT,635,596,39,0.938582677165,0.061417322835,19,0.029921259843,20,0.031496062992,0,0,99,536,0,0,94,502,1416463518,1403580000,1421286094,2824866094,-1408402576,-2363091.570470,FILLED,215,381,0,0.360738255034,31956173.725581,-21729606.107612,0.829882112480,40395346.629195,33295499,55545540,REALIZED_CLOSED_EQUITY,-1408402576,72599962,1506142901,ENTRY_FILL_CLOCK,30000,,,2500,700
TRAIL_A25_G7_T60S,6aef459679b2b5a3a0fcdc287bd77ac6b25e2092309c0ed5acd8e39f561f2d76,TRAILING_TIMEOUT,635,569,66,0.896062992126,0.103937007874,23,0.036220472441,43,0.067716535433,0,0,172,463,0,0,162,407,1020779623,1339995000,1352755017,2692750017,-1671970394,-2938436.544815,FILLED,233,336,0,0.409490333919,33779953.484979,-28400891.535714,0.824790628251,155733025.546573,63227877,92389344,REALIZED_CLOSED_EQUITY,-1671970394,139291081,1897948620,ENTRY_FILL_CLOCK,60000,,,2500,700
TRAIL_A25_G10_T15S,bb4383b614d0ca669e4f9c4e944c09d051f27b6af4b9038724045e63d97357c0,TRAILING_TIMEOUT,635,607,28,0.955905511811,0.044094488189,15,0.023622047244,13,0.020472440945,0,0,49,586,0,0,47,560,595676423,1429485000,1436931257,2866416257,-2270739834,-3740922.296540,FILLED,199,408,0,0.327841845140,24624753.663317,-17576141.698529,0.683346953826,26483427.682043,18681572,38792739,REALIZED_CLOSED_EQUITY,-2270739834,0,2353472618,ENTRY_FILL_CLOCK,15000,,,2500,1000
TRAIL_A25_G10_T30S,dd0226d839498853f094362c3809773618fb362578f71b64ca25fa0e9c918f4a,TRAILING_TIMEOUT,635,596,39,0.938582677165,0.061417322835,19,0.029921259843,20,0.031496062992,0,0,94,541,0,0,89,507,1400747403,1403580000,1421089643,2824669643,-1423922240,-2389131.275168,FILLED,213,383,0,0.357382550336,32364826.422535,-21717050.308094,0.828806740127,40462136.694631,33295499,55545540,REALIZED_CLOSED_EQUITY,-1423922240,99586544,1548649147,ENTRY_FILL_CLOCK,30000,,,2500,1000
TRAIL_A25_G10_T60S,aaabde585f22174811d7c9d877e79ffa58a1984d36b7b7ed12a6d755ab89ae75,TRAILING_TIMEOUT,635,569,66,0.896062992126,0.103937007874,23,0.036220472441,43,0.067716535433,0,0,161,474,0,0,151,418,946666070,1339995000,1351828598,2691823598,-1745157528,-3067060.681898,FILLED,230,339,0,0.404217926186,34122611.991304,-28298991.994100,0.818086901795,156213253.170475,63402619,92389344,REALIZED_CLOSED_EQUITY,-1745157528,197166544,2028539567,ENTRY_FILL_CLOCK,60000,,,2500,1000
