mint,price_identity,max_return_bps,max_trades_since_t0,max_unique_buyers_since_t0,max_drawdown_depth_bps,max_3s_buys,max_3s_net_flow_reserve_ppm,broad_impulse_reached,broad_impulse_age_ms,broad_impulse_return_bps,broad_impulse_trades,broad_impulse_unique_buyers,broad_pullback_reached,broad_pullback_age_ms,broad_pullback_depth_at_activation_bps,max_pullback_depth_after_broad_impulse_bps,broad_proto_response_reached,broad_proto_response_age_ms,max_rebound_after_pullback_bps,max_3s_buys_after_pullback,max_3s_net_flow_reserve_ppm_after_pullback,max_reclaim_extension_after_proto_response_bps,data_valid_states,data_invalid_states
2VLVnUfyU4UNvbZCZUfVRLGJKQRJS9UQ5mRSswwgpump,SOL_NATIVE,971,12,8,564,1,34107,True,53104,971,6,5,False,,,564,False,,,,,,12,0
2VetcYWpyKqQM6kAyhjmYpoXMxD7wpSS5CynQy2Tpump,SOL_NATIVE,0,1,0,0,0,-41852,False,,,,,False,,,,False,,,,,,1,0
2VuKtZLaS35WeYDeCKDE1Zq7gFYBb6C5dnFY9BrFpump,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,2376,12,5,5721,2,3209,True,4764,2376,3,3,True,7364,1993,5721,True,163013,5030,1,2490,12,12,0
2WABzMSjRid2KbiGFZULAGcWDKp4XtbsFvFmKCEvpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
2WZ9NhG21zSHhP76JaUqLLn8yzrCWzdnzW844K4ipump,SOL_NATIVE,0,2,1,695,1,1930,False,,,,,False,,,,False,,,,,,2,0
2X2sJp18RuuvfrGc2ELNiBLBPhbnNJ8tmHAV5Y1ipump,SOL_NATIVE,0,1,0,0,0,-2393,False,,,,,False,,,,False,,,,,,1,0
2XLD5y5d1Bdx5rpDxhX3xzLCDdav3gw8gAasxAGSGFAE,SOL_NATIVE,9704,15,7,1765,3,36592,True,129449,8386,5,2,True,141192,1765,1765,True,146850,1289,3,36592,995,15,0
2XPEEaReZv6rYSaGpu1RsUt1B4wYqGvkj7quMhnSmMG6,SOL_NATIVE,0,1,0,0,0,-31889,False,,,,,False,,,,False,,,,,,1,0
2XUvCZufBzSn4p8gWL8yBVBvS8K3iamiGBDYk7N6pump,SOL_NATIVE,0,1,0,0,0,-413,False,,,,,False,,,,False,,,,,,1,0
2Y1JBRVQ1vWnGnd4H7gipn6eKK8yMFNJntE5GLWxpump,SOL_NATIVE,0,7,0,432,0,-155,False,,,,,False,,,,False,,,,,,7,0
2YXmiK5j35EFLxDYczMrK9Tw6fjnwmCE3qh5sBzYpump,SOL_NATIVE,0,1,0,0,0,-1703,False,,,,,False,,,,False,,,,,,1,0
2ZJdKnQUuKBtVir6nJ8nim78Pk83niEPWjbmq1oBpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
2ZVi18VfBqE6hwMSzjp1UMojPcD84S15FF49FFGmpump,SOL_NATIVE,0,1,0,0,0,-62,False,,,,,False,,,,False,,,,,,1,0
2Zdt9AyfpuuPPcA6hDPLGCGo3vY5ECcjHNQn1zczpump,SOL_NATIVE,1357,5,4,0,4,63104,True,226070,745,3,2,False,,,0,False,,,,,,5,0
2Zt5ZgqBw5NxwXRSaUfnk4EDR3xA7RP1bUsDnVtmdrUG,SOL_NATIVE,0,1,0,0,0,-11303,False,,,,,False,,,,False,,,,,,1,0
2aKq3qxC6CRu6L2waXKTkrre91o8jHj4Pak9NGcKpump,SOL_NATIVE,2339,27,13,2079,4,48234,True,290475,2339,27,13,False,,,,False,,,,,,27,0
2aP9mKoc7Jb88En1FwQxkuzMM2TyB9LpaVPiFaqepump,SOL_NATIVE,0,1,0,0,0,-923,False,,,,,False,,,,False,,,,,,1,0
2aSKQADskXMk1c8vDCEJ19SxdB2gVbksWJvqgg4kpump,SOL_NATIVE,0,3,1,433,1,2079,False,,,,,False,,,,False,,,,,,3,0
2apyTAKUwX6dj1RkMN4MWNQ2uLus1L7NWAYfua93pump,SOL_NATIVE,0,1,0,0,0,-24687,False,,,,,False,,,,False,,,,,,1,0
2aqgFb1zBex3vh5Nj8yhmCAWMjPMjsKJy9Jy6t7Kpump,SOL_NATIVE,0,1,0,0,0,-588,False,,,,,False,,,,False,,,,,,1,0
2avcWDF5UCvYCsqmtHVLw4XRKcv83G4Dh1ietBJppump,SOL_NATIVE,0,1,0,0,0,-381,False,,,,,False,,,,False,,,,,,1,0
2b36Lsh2BcqdV8jhSfwkb8dxAeCtohXuLHLRqwQrpump,SOL_NATIVE,35,2,2,0,1,34016,False,,,,,False,,,,False,,,,,,2,0
2baicCwq8XaXZsni2jt9ofaBiNsCtFsjT5vHZUscpump,SOL_NATIVE,0,2,1,994,1,51026,False,,,,,False,,,,False,,,,,,2,0
2bkD3Jghyczm6CousJCJ9TbVqNjXJoL7nPH7YqXEpump,SOL_NATIVE,0,1,0,0,0,-3257,False,,,,,False,,,,False,,,,,,1,0
2c7mZmonAP2NTCKsXoH4JdsZQb4XuY92CNfPx1sBpump,SOL_NATIVE,0,1,1,0,1,3117,False,,,,,False,,,,False,,,,,,1,0
2c9gwfXJUmigzNNJBeUCUTfug25g594g3sY8sUs4pump,SOL_NATIVE,0,1,0,0,0,-1519,False,,,,,False,,,,False,,,,,,1,0
2cCEhCXK6Hn3x2QWT78y3Nci1gV2wNn98zpQfLiGpump,SOL_NATIVE,0,1,0,0,0,-33,False,,,,,False,,,,False,,,,,,1,0
2cPtCR16CgmuHWu1YZqmQXdA3DbMVe9oKsfg7JDopump,SOL_NATIVE,1772,16,8,2392,7,99334,True,2104,785,3,3,True,12540,1164,2392,False,,0,0,-5988,,16,0
2chAqtRahMc2H4FbPsrBtjAYVNZzg9KTEfXRTeYSpump,SOL_NATIVE,0,1,1,0,1,6476,False,,,,,False,,,,False,,,,,,1,0
2cjqf45A6MXLs2nV567W891VX4FRrj5iKsmeKmoFpump,SOL_NATIVE,10,4,1,3578,3,783,False,,,,,False,,,,False,,,,,,4,0
2d8ogfJb23HeDEQbJ1P26qz1bz6hUvX22LNDv2PZpump,SOL_NATIVE,0,1,0,0,0,-326,False,,,,,False,,,,False,,,,,,1,0
2dLcVwY8syb6e3f9CxNsRhGH3HTsYypESt623Q12pump,SOL_NATIVE,0,1,1,0,1,16035,False,,,,,False,,,,False,,,,,,1,0
2dTWhrw39Z3CaMsaYL7zm2uhnzegRNDJje2AnPPLpump,SOL_NATIVE,11178,51,28,4188,18,359661,True,4638,698,5,4,True,7076,1020,4188,True,29695,2086,18,314499,1867,51,0
2dY1HxXdKtxoD2Nb973UiFFVSVzwSn2kHAQzwi6mpump,SOL_NATIVE,18921,53,6,7778,3,19370,True,11025,1760,2,2,True,29749,1675,7778,True,64246,64492,3,10794,45639,53,0
2ddhqw3g6FbYTq4XrR3uivEZx3aACcGVkAuuUf6voWAd,SOL_NATIVE,0,1,0,0,0,-18,False,,,,,False,,,,False,,,,,,1,0
2diUc6WN1DPsVZHLovYdApc3Ark3VRiVhinyGj4Lpump,SOL_NATIVE,0,1,0,0,0,-25705,False,,,,,False,,,,False,,,,,,1,0
2dto74vSx8fKJRUsgzg6RzV1zg8SgBSrbYnS6PSCpump,SOL_NATIVE,0,1,1,0,1,1971,False,,,,,False,,,,False,,,,,,1,0
2dzZSSdexa6H2uXWvJbYrpiH6UbTjPaXwuVBNinGpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
2e1RHfYkxo4HbHQgNHWt8gsFuEvpnb7L6VYSgeHopump,SOL_NATIVE,0,1,0,0,0,-17236,False,,,,,False,,,,False,,,,,,1,0
2eTsHrcsxWxpnwFVEGwEutdRySEy44mnzgZ54JfHpump,SOL_NATIVE,236,6,3,2574,3,39621,False,,,,,False,,,,False,,,,,,6,0
2ehtSdNHenE9BcFs7PCxHoqCkKkVbozfHy3LwM7Lstc3,SOL_NATIVE,0,1,1,0,1,141343,False,,,,,False,,,,False,,,,,,1,0
2fBCPCSyUE4XxoahSh4skAPJXQ7EHZKF2zp1nqQzpump,SOL_NATIVE,860,6,3,0,1,1828,True,163204,841,3,3,False,,,0,False,,,,,,6,0
2fJR1wYfqxR4GywVbccPj5V7tf8B9XtQx56RepCfpump,SOL_NATIVE,0,1,0,0,0,-1082,False,,,,,False,,,,False,,,,,,1,0
2fQCsHfwPwe4Bsu7HAKVa1Ey9NBmct1sWi7LD5nxpump,SOL_NATIVE,0,4,1,996,1,7083,False,,,,,False,,,,False,,,,,,4,0
2fV7DyyqEf2ZDrYUT471Kwa6q8zNa83nqnE2P5mzpump,SOL_NATIVE,0,1,0,0,0,-1,False,,,,,False,,,,False,,,,,,1,0
2fiKhURGnu7c4Cz1CrouaTvfbcDXMmcZdnKyHoPupump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
2ftPYD79z9EW67uK7b4K1H9JmoVdjJxD43fnxK4Apump,SOL_NATIVE,0,2,0,320,0,-30140,False,,,,,False,,,,False,,,,,,2,0
2g4u7bneR6wSf2fbRJsW8UVMAXNVUEwewZrxVivcpump,SOL_NATIVE,2251,5,3,0,1,7063,True,205507,974,4,3,False,,,0,False,,,,,,5,0
2gBHmCqyhJo1vy7k3H6F3w59K61nHfUuVp1XWx1Ppump,SOL_NATIVE,20,3,3,0,1,1414,False,,,,,False,,,,False,,,,,,3,0
2gPyHUZzpcAuaqsYFxiFnJUq1zj38ph62X5ZuAwtpump,SOL_NATIVE,0,1,0,0,0,-29490,False,,,,,False,,,,False,,,,,,1,0
2gWYMkU6UtW8fNCCWeSs585xL4dcfuhgUFj2EiLSpump,SOL_NATIVE,3377,4,1,1249,1,828,True,9568,3377,2,1,True,19497,1249,1249,True,35393,607,1,188,,4,0
2ggLRbxFpjdYoKzajKx3sPmF1s2pLrmfwGt62myehCi1,SOL_NATIVE,0,4,1,5629,1,2047,False,,,,,False,,,,False,,,,,,4,0
2hBFV1CuU2uQ5BA8iJh2HWT7kNQMHW7bNPU1tLJipump,SOL_NATIVE,4,139,3,4950,2,7191,False,,,,,False,,,,False,,,,,,139,0
2hFhxEgBroVPoHn1VJGXiEt5vBu1oWDoz5sAKS4epump,SOL_NATIVE,0,1,0,0,0,-33333,False,,,,,False,,,,False,,,,,,1,0
2hJgAt7bdCq6djJzuRnhsfDF1QfpqnMeTxuhLcQ4pump,SOL_NATIVE,3427,7,7,0,7,192942,True,1,878,2,2,False,,,0,False,,,,,,7,0
2hQNWgkFeYF8hcNUb61NfdGCtSWjcXc24istWyHzpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
2hXJdbf1Dy6bkdYCPP839iSjj7pmhzWYzjAtLmqAnWs7,SOL_NATIVE,0,3,2,4862,1,283186,False,,,,,False,,,,False,,,,,,3,0
2hpHxtxf64cf4unk9Ax12hbuQypdHziBaz3pwvndpump,SOL_NATIVE,8050,12,9,50,3,56564,True,2,791,3,3,False,,,50,False,,,,,,12,0
2iiRebCowqoukDADMtXxn3x1m76kjq4oWJwWBYH4pump,SOL_NATIVE,0,1,0,0,0,-12829,False,,,,,False,,,,False,,,,,,1,0
2j9SETNLSWb3u4po8iXmtAFaDDS4jEGF5Gi7SkZECEpR,SOL_NATIVE,8075,22,13,1221,9,166997,True,13359,802,8,5,False,,,0,False,,,,,,22,0
2jFVmfUL4HZZxkdVTpmnyXGBYaAoRx7hz178N2bZpump,SOL_NATIVE,1244,6,5,603,4,58176,True,15501,660,3,3,False,,,603,False,,,,,,6,0
2jtvNSNsvDee4R8xhkjpKTefjCo52mrDJCTfBkBnpump,SOL_NATIVE,0,1,1,0,1,0,False,,,,,False,,,,False,,,,,,1,0
2kcGMZMBobwiCoKzDhVkcDNc29PyTDnz6um3jvmGpump,SOL_NATIVE,0,1,1,0,1,2822,False,,,,,False,,,,False,,,,,,1,0
2ktFEdP93M7LA2Kq33kpLSWGTwpAdmgcKuRoVk1ADW3n,SOL_NATIVE,0,1,0,0,0,-1725,False,,,,,False,,,,False,,,,,,1,0
2m2uuK24rYSVg8sNu1jy72rAG8gdfGnm2ouQE3VVpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
2m65x9kayW8sP4kJGPeaBqrARab7xXwTCGy9Fvjypump,SOL_NATIVE,45,2,2,0,2,24759,False,,,,,False,,,,False,,,,,,2,0
2mZa38Ad4EiCcpAPTdjWhndgf6qUA3AXA1ejUQLKpump,SOL_NATIVE,2971,4,4,0,4,218199,True,2,927,2,2,False,,,0,False,,,,,,4,0
2mgkxvysYgEy1T85ucigrTeHjqiCARNkQ8LHBs4ipump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
2mxybSMqo8yYMrBiLbLHp1NH8VopGtfmU9LrMt2ypump,SOL_NATIVE,3815,21,12,4935,4,72864,True,19117,693,10,6,True,80772,4935,4935,False,,,,,,21,0
2nQjwJJXJ7JoX6dXwTx87ZkvmWWqFfwneqNb3SGbpump,SOL_NATIVE,0,1,0,0,0,-386,False,,,,,False,,,,False,,,,,,1,0
2neu677KoQDWtR2sdQHZ7VZ3HsDvFaxf5Egh7233pump,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,1,0,0,0,-1830,False,,,,,False,,,,False,,,,,,1,0
2o2XZbBUsvmviYBpTcsCqQQ3mxcaQf9eV1GTQnwHpump,SOL_NATIVE,8458,42,9,7356,2,15932,True,52823,7617,12,3,True,90165,5247,7356,True,231375,2140,2,5128,0,42,0
2o4ouj4wNVAkmLwCjjkGd5Xxt7yKeWq1XZLxbKmpdysC,SOL_NATIVE,0,1,0,0,0,-7332,False,,,,,False,,,,False,,,,,,1,0
2oE99Rw2D2uhJJCyqu9EZ3qrM4V4mjyoSHx4b28hpump,SOL_NATIVE,4955,65,48,90,7,7125,True,45737,2475,25,19,False,,,84,False,,,,,,65,0
2oJbKdVadiBm3H4CqDcyqaEsCMqa3s6M7siEtjuKpump,SOL_NATIVE,14,2,2,0,1,1675,False,,,,,False,,,,False,,,,,,2,0
2oce2R3xMVJg6W7ZNptyJmtJmiK3rqC2Qx6HtTgFpump,SOL_NATIVE,0,1,1,0,1,493,False,,,,,False,,,,False,,,,,,1,0
2p2NAvSH1d5cqBSa1TL8kNDj5rQAa7gnFG6XWG2qpump,SOL_NATIVE,3591,36,18,0,16,73142,True,12538,562,6,5,False,,,0,False,,,,,,36,0
2p2Xkgpgnpvnwin2JkVEUqRpuWwhrtxwLxrbyzSHpump,SOL_NATIVE,0,1,0,0,0,-467,False,,,,,False,,,,False,,,,,,1,0
2pPvP9Kff2msGHPpttu99VH8hiUbYPDvGnmZfy2Epump,SOL_NATIVE,0,1,0,0,0,-5983,False,,,,,False,,,,False,,,,,,1,0
2pd9TSp2cd9VPztCUbULEgyTpPtVJt7fjWU7Aq9g6chy,SOL_NATIVE,0,8,5,2692,3,27404,False,,,,,False,,,,False,,,,,,8,0
2pyPrHZwoSNGhM6G9kvztMEbmEwGfPYnZYP5tBakpump,SOL_NATIVE,0,2,0,218,0,-11088,False,,,,,False,,,,False,,,,,,2,0
2qCH7WcwQPDyZG6UuoWTvH9TpJF2kAbFVWTBw8UApump,SOL_NATIVE,0,10,3,828,1,5040,False,,,,,False,,,,False,,,,,,10,0
2qXtagV3mYsXkU15BdfQtrYbUGAPdQyDdJLS5qXcpump,SOL_NATIVE,0,1,1,0,1,2710,False,,,,,False,,,,False,,,,,,1,0
2rALqRgijkywr4nbDJ9gEpbWaNUHwUGieUJ6gfm3pump,SOL_NATIVE,0,1,1,0,1,19,False,,,,,False,,,,False,,,,,,1,0
2rKhEM3FcPhNnFGKRn9ofb8haxT9m4sw4ATZFSkrpump,SOL_NATIVE,183,32,6,3780,3,15588,False,,,,,False,,,,False,,,,,,32,0
2rnWSS5mH7yZXTSP2483wA9STCr5HHt1QvAXumzypump,SOL_NATIVE,240895,43,4,2516,2,2108,True,19571,856,5,1,True,28829,1906,1906,True,33558,222743,2,2108,153302,43,0
2s6vF7dW6yAmGTVFnmrbbwy1zc4tidirS9de9FpRpump,SOL_NATIVE,172,5,1,3,1,2880,False,,,,,False,,,,False,,,,,,5,0
2s9fEBesoN79Hu6crBfBu6p8xV6L29ogAgXpRQq2pump,SOL_NATIVE,1624,9,6,604,2,10577,True,295577,1511,8,5,False,,,0,False,,,,,,9,0
2sM1KhXrL4Zgui97jLbbidHkZpQPDF7qo59fXEH2pump,SOL_NATIVE,0,1,0,0,0,-1,False,,,,,False,,,,False,,,,,,1,0
2sQAAi5tfhiE2QaURQiz7Wonq2CGF8Lq2b7TDJrjyzQo,SOL_NATIVE,0,1,1,0,1,8063,False,,,,,False,,,,False,,,,,,1,0
2sRN8XEvbqC3TsAfGjFYSBBTv47DgwPhPfkAmikQpump,SOL_NATIVE,0,24,3,5353,5,5568,False,,,,,False,,,,False,,,,,,24,0
2sZRevdkLZZd5VWgjfbLT1k61L5PANyNzkDzHZKJpump,SOL_NATIVE,0,1,0,0,0,-38604,False,,,,,False,,,,False,,,,,,1,0
2sgCEaV8PdZ4GTwYBLKPMABdmZvPrSPdpMhrdtT8pump,SOL_NATIVE,0,1,0,0,0,-3520,False,,,,,False,,,,False,,,,,,1,0
2t55kaY1c9x1jtafy1vA5UNYH9oaSjqmRhCphKAFpump,SOL_NATIVE,4850,7,1,2169,1,1496,True,38474,1253,3,1,True,223608,2169,2169,False,,,,,,7,0
2tSPc3aarJAu3NuXoWESTYC6jZq3SwnxB3MP5sJwpump,SOL_NATIVE,0,3,0,65,0,-2499,False,,,,,False,,,,False,,,,,,3,0
2teg9oTshxwaRJtKdFSzFXfifTN7eiT6jKib3V7Bpump,SOL_NATIVE,0,1,1,0,1,141343,False,,,,,False,,,,False,,,,,,1,0
2u3pWR2uT7PDXtaEFBkuc6bZmwRhtAMCtj4qnafrpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
2uwbxJLBwFTGEde921n2TCfUjUNxubVwQL8Wg34Mpump,SOL_NATIVE,0,26,8,4527,5,39591,False,,,,,False,,,,False,,,,,,26,0
2v5WQMi9wJLDnhcT2FyoocHWEEShqrHSWxcEeGigpump,SOL_NATIVE,51,2,1,0,1,2527,False,,,,,False,,,,False,,,,,,2,0
2v5zfULYPBHdD6Xi7SN9Kv5YWPFaYfVCEQxjmYHepump,SOL_NATIVE,0,12,2,5018,2,32263,False,,,,,False,,,,False,,,,,,12,0
2vBhhhZtnmMyjrFqqTPGNu3JKyT31tmPiTymg4wgpump,SOL_NATIVE,5,13,3,6055,2,16396,False,,,,,False,,,,False,,,,,,13,0
2vWTy8ZGA6hJgLYxjM9x2yoqcLwbLpb2pMVm1jzxpump,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,1,1,0,1,230,False,,,,,False,,,,False,,,,,,1,0
2vg5ecSWQHSwfD7ztZVLbjZejvFgQmRX38oKWqR2pump,SOL_NATIVE,0,1,0,0,0,-8500,False,,,,,False,,,,False,,,,,,1,0
2vyJN75DNMWhqoaY5f51L9Ls32X9aLcBS3qTDfjwpump,SOL_NATIVE,0,2,0,332,0,-17025,False,,,,,False,,,,False,,,,,,2,0
2wCP4inY1TwaeWreEfWmS9wGJwQxGFKooPG7HkcApump,SOL_NATIVE,0,2,0,18,0,-32624,False,,,,,False,,,,False,,,,,,2,0
2wQauj7GfHJoP3dEEs5EuvJs6VLh5cHhwx1NjjY4pump,SOL_NATIVE,0,1,0,0,0,-24340,False,,,,,False,,,,False,,,,,,1,0
2wmaWULyFCsfSuBreB2z6Rvqqqqj2CfyamaVJjV6pump,SOL_NATIVE,0,1,1,0,1,2308,False,,,,,False,,,,False,,,,,,1,0
2wy6xgRnX5uE6ewWhHXwjwpWaNsRWPteSgr18WKRv85P,SOL_NATIVE,53,2,1,0,1,3178,False,,,,,False,,,,False,,,,,,2,0
2x52DqYfrwgZVoBvv8wsUcL4yA7gaoo1YdUTEoBYpump,SOL_NATIVE,1335,4,2,0,1,315,True,29286,1335,4,2,False,,,,False,,,,,,4,0
2x634VQMncevfftxBE6GXTNotUDXTrb5kyhsXmtQpump,SOL_NATIVE,0,1,0,0,0,-2950,False,,,,,False,,,,False,,,,,,1,0
2xHL1VG1dGv2QrcZTjJE9mL1N2iUNbUKcUgY74eZ5moQ,SOL_NATIVE,0,1,0,0,0,-2411,False,,,,,False,,,,False,,,,,,1,0
2xMRV5doKaaGPHUnquwanpS41PsU9LhadvYpexfQpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
2yJiDwF96ubSNj3iess9z8sVenQQia2Ka7fSuoFUpump,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,1,1,0,1,98,False,,,,,False,,,,False,,,,,,1,0
2yZ5GauvhVoTdHqtDv5yWAcYDT4E3BsMqoWm1RJGpump,SOL_NATIVE,13,2,1,0,1,325,False,,,,,False,,,,False,,,,,,2,0
2ynCWFLd4kbHfAJgoyk2eRwt97NiTgVCP9d5zSWDpump,SOL_NATIVE,3497,6,5,557,5,149347,True,1,662,2,2,False,,,557,False,,,,,,6,0
2yqrhGhs3DQNgyjZHcpawC8o6ZTHsqnp7GDwbdZapump,SOL_NATIVE,2060,11,6,117,2,45956,True,7916,1132,4,3,False,,,117,False,,,,,,11,0
2z3G9ytDpLPfjeUuAegvvpKJZarbJKYJ7a3YTd4Rpump,SOL_NATIVE,0,71,12,9955,6,160298,False,,,,,False,,,,False,,,,,,71,0
2z3mYYAxwES5ha4dT7jAmDErpQoKSXeUf58YZ2Ujpump,SOL_NATIVE,0,3,0,1085,0,-49078,False,,,,,False,,,,False,,,,,,3,0
2zM6ZBQ2kZrMNxUujye5snvtQNbXGFt9dmthk4HYpump,SOL_NATIVE,0,1,1,0,1,3,False,,,,,False,,,,False,,,,,,1,0
2zn33FEDbKbUgzbq1ghsgjnK3mMUPPAn8VgfdXULpump,SOL_NATIVE,178,13,1,939,1,-25,False,,,,,False,,,,False,,,,,,13,0
2zrCenGC218r7FCrajYJ7M2Yz2FRGWfJa9Zcs4wdpump,SOL_NATIVE,0,11,4,1088,2,5683,False,,,,,False,,,,False,,,,,,11,0
2zw18fx7cbFSsj3HKxFreTQyjcRtn77YWmotn6VDpump,SOL_NATIVE,0,1,0,0,0,-24687,False,,,,,False,,,,False,,,,,,1,0
2zzyz4jUfGLQzZ6CAHpUWSiNWjafDLdHdpBtqTmQpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
3172pw54ZZWocN6gCu5rjpJR9iSebb7QvDB849pbpump,SOL_NATIVE,0,1,0,0,0,-33,False,,,,,False,,,,False,,,,,,1,0
31NQLN4hG8eNqa8s9keaL7mDdJHjffwfmx3LphM7pump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
31RQpj5q4S4feJQBrkiYnNaWi8qfpm6q2tn1PUBNpump,SOL_NATIVE,0,1,0,0,0,-2819,False,,,,,False,,,,False,,,,,,1,0
31hHwvnsy1bJLSPxex2r8nRMJpmK4zfs4yQY9sYtpump,SOL_NATIVE,0,2,0,1005,0,-75065,False,,,,,False,,,,False,,,,,,2,0
31qCKdWuiGDFRNM84yAtks1Tqa7c3mksk8HqTpPAgxRf,SOL_NATIVE,0,1,0,0,0,-8900,False,,,,,False,,,,False,,,,,,1,0
32J4SuD4PyNc7DKLZJphKH4j9sdjZdgYnFZKUWYqTZUf,SOL_NATIVE,0,2,1,183,1,40,False,,,,,False,,,,False,,,,,,2,0
32cEGVhsbJ7CuD5bKVNwHGKws9X7gxcqq2Ajz6xGpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
32eW7NxyDDNL35T8rPZBJ7HeG3NRsDymCph98dZfpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
32jvHqpDyLuvvjNktrDAu4KEytM5SwriYQrn1Wgxpump,SOL_NATIVE,0,16,0,1455,0,-1948,False,,,,,False,,,,False,,,,,,16,0
32otTmG5mkhqmvky1c3wG3QeNttHwBUd6HBKhxPM7B7r,SOL_NATIVE,0,1,0,0,0,-32922,False,,,,,False,,,,False,,,,,,1,0
32z3R9fSxnmLqTEk2PoQNigoCyiZuqzqHDBaiSHwpump,SOL_NATIVE,0,1,0,0,0,-9396,False,,,,,False,,,,False,,,,,,1,0
33LRY1TKKQ2Nstf17YwhbrsUc2tDjzfXm2aGkdskpump,SOL_NATIVE,0,3,1,1455,1,34864,False,,,,,False,,,,False,,,,,,3,0
33PRv4HRUefwHCMBEFpagiSBnLLo71X42TCcTr5Kpump,SOL_NATIVE,13,2,1,0,1,638,False,,,,,False,,,,False,,,,,,2,0
33WbdhuLAtmNHY9Y7ALCC6HwswHerN5kYzC2AviGpump,SOL_NATIVE,0,1,0,0,0,-24687,False,,,,,False,,,,False,,,,,,1,0
33pzZxwiPcb9xYunuv81a1gbAcGmgK1nutsVp965pump,SOL_NATIVE,0,1,0,0,0,-693,False,,,,,False,,,,False,,,,,,1,0
3458Wn33KmNJiPRHRVGLDxkxbZqPWH22jD8xnwimpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
3476h4NMJaVAEE8P1c396dBKguBcaiGUfAjv4ovZkRJN,SOL_NATIVE,0,1,0,0,0,-5371,False,,,,,False,,,,False,,,,,,1,0
34EgELnsALPfAZjeajmjfdbF5rxYkhEqC7kX1wNuNexi,SOL_NATIVE,0,1,0,0,0,-6043,False,,,,,False,,,,False,,,,,,1,0
34JfuX29R59aZFMsB1URSvpUQQzTZAvXPAFrn287pump,SOL_NATIVE,136,4,4,0,2,4543,False,,,,,False,,,,False,,,,,,4,0
34KFeEBnUu8ys9z9L9bp3tA4W5o7WQHAX27s4Rwmpump,SOL_NATIVE,2236,6,6,0,5,102287,True,4,1432,3,3,False,,,0,False,,,,,,6,0
34W3pzUDJ4AKgBiHQy56jYdubiLPQHZhUtSNYgMRpump,SOL_NATIVE,0,1,0,0,0,0,False,,,,,False,,,,False,,,,,,1,0
34x9M7rcmv9ycDA8LdcX8cfmR7THWKPxX1zUxXX1pump,SOL_NATIVE,0,1,0,0,0,-6465,False,,,,,False,,,,False,,,,,,1,0
354eB7oEoPrWQYjSpCG3yrAUnj1vrKEm1JCzZn6Yzdge,SOL_NATIVE,1078,5,2,2744,1,33315,True,33923,1078,2,2,True,286995,2159,2744,False,,0,0,-41094,,5,0
35hqEgKcDHUWbLGoqMeHVy5HnXCuJiGv1EK2RRqapump,SOL_NATIVE,0,2,1,0,1,23,False,,,,,False,,,,False,,,,,,2,0
35tsjDssy9YiX2UCekpAzPZTDGYPu36YnZHEtxFopump,SOL_NATIVE,3110,3,3,0,3,158837,True,2,1321,2,2,False,,,0,False,,,,,,3,0
365VBSYYqyWJesM4TNg6sXpw7y9dpB9naaHpV2Yxpump,SOL_NATIVE,0,1,1,0,1,3,False,,,,,False,,,,False,,,,,,1,0
36D3urdvsKdxaWjc1S1nimtc3EDW7q9crdaCvw4aKPra,SOL_NATIVE,0,1,0,0,0,-327,False,,,,,False,,,,False,,,,,,1,0
36cgrUfUhsoXaM7ez9yJfCj3mk76UedWhQdDLM68pump,SOL_NATIVE,11399,50,36,6705,12,54045,True,32,680,4,4,True,7331,2250,6705,True,35561,15989,12,52488,13510,50,0
36e4KrVF3KRTaBkD6fMaUZBBXjtH25gSvx1fYjoppump,SOL_NATIVE,124,2,1,0,1,1667,False,,,,,False,,,,False,,,,,,2,0
