mint,price_path_class,price_identity,flow_compatibility,flow_identity_conflict,strategy_error,strategy_final_state,strategy_candidate_compat_only,since_t0_trades,since_t0_sol_buy_lamports,since_t0_sol_sell_lamports,since_t0_quote_buy_raw,since_t0_quote_sell_raw,since_t0_net_flow_raw,since_t0_net_flow_reserve_ppm,sol_legacy_parity
5tTyDHQxmYeABNMRt3sWRYwqcrQgBH56M92zDN5epump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,98765431,0,98765431,0,98765431,3176,True
5uFZPwAQAuubRVuwrPWjNywwmoL5GqtypH486Qxvpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,68057022,0,68057022,-68057022,-2269,True
5uVuCHVRNEm8R9AQXrBeJVVpz33jmeHSCrcfRHk9pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,48,15507282500,15423864409,15507282500,15423864409,83418091,-11660,True
5uZ4zLkVW5cP81KjWBE8eGAg67L3GoEj3dXzSnwepump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,98764,0,98764,0,98764,3,True
5udPz3XjS8LpMVfznG5NtWrd3ttHCAs1qEsc4rxohWFc,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,266545633,0,266545633,-266545633,-8710,True
5v1AcSWe341Lx4gCDTKccACatWG9QBL8NjeZja76pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,33,17638695912,16901150977,17638695912,16901150977,737544935,-2131,True
5v1cxqZwhQ4KqigUeuJWfH8QaL4fxsWBQr1TsRt2pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_RESPONSE,False,13,3024409,13341357,3024409,13341357,-10316948,-3702,True
5vFLJANo7aB3EMEvKDjLSsnxJnWFXF2CP7QaZCjKpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,144,35953055549,26078647828,35953055549,26078647828,9874407721,192205,True
5vHCBdd5XTbH9ko2JQMyMtq1WxwDW1iDUHBMP4XSpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,9999,0,9999,9999,0,False
5vQZo5q5nbBc7ffDGdjCsBbh8VDsgj1XMiKsHhApump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,19555555,0,19555555,0,19555555,576,True
5vTv2mGrwYCZ2q6FzoEkcGub1YPNVPe3KqcfWKF3ayEF,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,9,4487671045,2871324465,4487671045,2871324465,1616346580,36378,True
5vYQyTQr7ALgtK4N49GEyeMs3WsKtXH2rcKVksbNgmos,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,2962962962,0,2962962962,0,2962962962,89888,True
5voxpVWgGkVVp5ANQZ5F4xFV82bqjhXsyJmkDZt7pump,QUOTE_ONLY,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,0,1008099,0,1008099,221,
5w2zL6fRKxxfBNu2nYC7EUFyeKreAYH9sWcJY1Bxpump,QUOTE_ONLY,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,COMPATIBLE,False,,WAITING_FOR_RESPONSE,False,31,0,0,6458776,8972189,-2513413,-12165,
5wDNrUhJhDcFZJrAEbdjMQtafhxHJDkAwgCj3UU2pump,QUOTE_ONLY,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,32,0,0,1570758531,1363971828,206786703,-123541,
5wS4D62gwXBzgFmxZTyvhLEQAu6mAZuoGqppg5Yepump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,514021872,0,514021872,-514021872,-17134,True
5wTr4jR5KPnTAQoZFKxAs86stE8dgyH4LmZSSrzjpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,99,0,99,99,0,False
5xDcSnxbZHeFEtqJeeeJxwVxusno6fjLy6GmErbkpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,IMPULSE_CONFIRMED,False,5,1099683972,998917748,1099683972,998917748,100766224,4072,True
5xGUPDnrHYQex67yXNJS4aXdaH4121a6Hd8AfxbBpump,QUOTE_ONLY,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,0,4915258,0,4915258,4078,
5xQvxN9Jzvukbfv9zrX93DVM7djWFqWYtNrgpKRupump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,2842235,2842234,2842235,2842234,1,0,True
5yKHRzV1bnbXw1oEZWYsMS9dKd8Pd57ZYdMAKw7vpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,254631560,0,254631560,-254631560,-8488,True
5yLAMeLg9eXxrXwPBgZxnMVyK8RSpAexuHJ6Uyrqpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,3,53316818,1125448855,53316818,1125448855,-1072131339,-34683,False
5yirGVQM9N6yRVzjKbSwYHsieMSq3xe7jngAWj8apump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,5,1280895214,998597926,1280895214,998597926,282297288,10202,True
5yuieKvo8oVP8dwZLLy78D47wDNKLNyAcf7UYpg3pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,4,96789229,96789227,96789229,96789227,2,-3,True
5yxgrdMtkDwkZ1Gqr7RpZ4Bq7DovnczkfF2tjpebuQqR,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,976361302,0,976361302,-976361302,-30390,True
5yyya7ErjAXojujC34a58NY8JC1TMSivKSz1Tj4dpump,QUOTE_ONLY,QUOTE:EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,9,0,0,13653720,8544036,5109684,334,
5zAztny5oMuaSSfRhFQCFTZsvZ8JKoirtXHaAYmbvyKG,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,27,10943379918,9655006880,10943379918,9655006880,1288373038,16326,True
5zDo9sqwLvJPaHZYFogaUmdf7JtZ7KjT2iKmfxjopump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,9999,0,9999,9999,0,False
5zqHzNQMyX811qRvc5YJ4tP2N47NY7VbdMJBQqh3adha,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,79,4126594997,5168630611,4126594997,5168630611,-1041726626,-13078,False
61DRyD8TR58CfbAqHQbw2ZvR1ofq8XTMmXdSaf11pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,99,0,99,99,0,False
61V2GKHRF4qst9rJcHTTGcFNupH7SAwhZkPveMgTpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,5,379707536,2002863859,379707536,2002863859,-1623156323,-69637,True
61a3gXbmshsQFwBPpJZoe6SNzV4qm35ZCJxFtK4Jpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,740624999,0,740624999,-740624999,-24687,True
61nvwwogi1jpXfC6syggKfsGQ5BCkpoabdLjPRiqpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,9999,0,9999,9999,0,False
61xoWAiuJu9GPwsqA2Uvu4V4CL8JEc5UWQLWomaCpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,17273712,0,17273712,-17273712,-2161,True
62T7rgWptCEh8XyyR5BH5eU5hMYjqXw9Ra16Tp5mpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,967901234,967901233,967901234,967901233,1,-1008,True
62XqhzuJcJz461uQuG2KHpvWvmXBFW82P4SNEUydKg2B,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,PULLBACK_ACTIVE,False,11,9765803329,815088221,9765803329,815088221,8950715108,253512,True
62aiaEPjDodJPVSwVZfpZnaKqBEexLDXQh64wHYKpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,11,6900016418,2866466304,6900016418,2866466304,4033550114,119411,True
62zcTpg47PwYn3JtUmt53dsA4yuiqsp8nPHk4oatpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,299626246,0,299626246,0,299626246,8060,True
63KfHT14QhbH83P8Q8qp2BhA4HjVV46fyPYfKLuYDG39,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,25000000,0,25000000,0,25000000,833,True
63LtZfF4xQhPXoB739EEZDcf5tuAGbp2Yi89mKCrpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,5,831208888,4508682787,831208888,4508682787,-3677473899,-103768,True
63NeBFACYNfVzZWv5GxKGqCRibJouGNzirghU7Udpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,1840951428,0,1840951428,0,1840951428,38957,True
649bNgey6AhHLFKfwFhzULGXb8j8H2eMKSyjD1dPpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,47,4076926443,11624461655,4076926443,11624461655,-7547535212,-159355,True
64MrMSW3pyvpazk9f1yq1jMWT6ooGKcXehKgnMstpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,987654320,0,987654320,0,987654320,31873,True
64Zb3JNf2kakejXms5edFoVBgQdpTVKntyjxpKRTnijz,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,980683505,0,980683505,-980683505,-27771,True
64j7EkTwzF2Uj5GYvPD36zbe5Y5SULjpqRL7cXKUpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,3,0,493794593,0,493794593,-493794593,-16370,True
6544VbTaKiqWHbkN5nJYGBcxCckHGHi7CyFxAe9npump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,2000000000,0,2000000000,0,2000000000,62500,True
656Hsgow9HLfTfwMGDZuwmsuJ8qNi3bQy92LmHP3pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,92493,0,92493,-92493,-3,True
658D5UHA14mVmp8J6UUkb9T8u3G4VUgUDKy4f2zh3u6x,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,13,2701362432,2772343556,2701362432,2772343556,-70981124,-2288,True
659umAgn8SwXRqch9SJzuAbS7J8i6awyPQhvJFdwpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,3,380044734,435042810,380044734,435042810,-54998076,-1089,True
65ZfvDHPXnZxUpGYxruAaMWRjus4i4eo6dGPd9Rppump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,5,2032560631,2023892538,2032560631,2023892538,8668093,-3677,True
65w43MrTpxdHtX2qgSs5jzzSomTTrR7NgdXkTzwKpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,88,6614110797,603069461,6614110797,603069461,6011041336,110759,True
666ivw47E3JESR1nWU9XuVnV2rtdQ7A4aE3yWTbppump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,9876542,0,9876542,0,9876542,329,True
66FimQQPYtrbtHcja5YVa1g3bSZrL63A2hDcVr28pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,864922888,0,864922888,-864922888,-26546,True
66YY3wbmZgVHkj5yMYWbJpEQCWkJGMxUMJZ4Y6Kjpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,9999,0,9999,9999,0,False
66mTPRe5h3iHAa4yB8Sck3tQKr5osgAwpsBXWQb6pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,9999,0,9999,9999,0,False
66oUegcvMCRhLmgoUGKE8PazxwB53JnBDnYFTgZfkLh3,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,97777777,1702798,97777777,1702798,96074979,2180,True
66pwqC5cgbYT61yyC9V8p7cKNvWyJ5cxVC9wS3Eypump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,55102280,0,55102280,-55102280,-1837,True
67psNL5w4WhPXWfhDcPGyY57fGKRhhHiHJeeRuG9pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,955403,0,955403,-955403,-32,True
68H3P61sJrAioz42Tkf7BxyadCVv5SZ4WnmtTohJpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,7,42047583,27681084,42047583,27681084,14366499,366,True
68VpXuLLiTD2R2mKoM3v1ivuFSqF8aYEaqDA7B7Ppump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,3,49086418,10976157,49086418,10976157,38110261,1026,True
68XGpB5N9fXSvronBcy24oUPgvL1V3eNozLESKwCpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,3,987654318,0,987654318,0,987654318,32217,True
68zfuMUEqq4A7mdDqoQQvTsUn6zLvYQkafw787K2FBze,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_RECLAIM,False,21,12214716038,10012579908,12214716038,10012579908,2202136130,42250,True
69XQTv8FcLHXzyYDpJn4N8zT9mDjTxLD7bruNivtpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,740624999,0,740624999,-740624999,-24687,True
69XpqpcbiEnXhqLEnLSjMaxsXt9CeFFpyMe871Htpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,14,1847321001,59080474,1847321001,59080474,1788240527,109326,True
69uCigf9qJ348vzoMKtioXEHYcz7oS8hGWUsGwq7pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,42,1588071277,22644812656,1588071277,22644812656,-21056741379,-529400,True
6A9e85xYAuon93FSNwfWMR4TLQPtSNCR9pcb6bonpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,9999,0,9999,9999,0,False
6AAsnBq6y1xGtd6FzbBoQULTfyaJJi1wtM7RbfsC1FAw,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,18077594,0,18077594,-18077594,-602,True
6AE74Uypn1SzPogfEaajukAZ5Hv9AwD5bg4ZpUhfnFU3,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,3,0,1711532951,0,1711532951,-1711532951,-53120,True
6AE7AKJWrm7kWQYyu7J5oUUWkfvkLWK24NivEjh2pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,144,44334150285,28666424397,44334150285,28666424397,15667725888,137229,True
6ASnwiizx3LnDGUE3PeTjgrTZ9Vn9VQfabbcB2Lspump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,3,0,4413075779,0,4413075779,-4413075779,-140310,True
6AnPsNteGbx4AqcnvSUy5QRzDtNHLXaGrUWQ6HCspump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,2795,0,2795,2795,0,False
6B8cTehoFnmfkC4EQM9DAsbqUHM6AchqQ4Pz6hiVpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,3,53513544,144176193,53513544,144176193,-90662649,-7342,True
6BTED4xFEQbX7SgzyW19h8u2q1URqTehpJ7AuGSXvcB6,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,329430632,0,329430632,-329430632,-10870,True
6BTsHo5337dArvPQH4q7cKxgwRqbcskcBP2AeUyWhnup,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,4,5925925923,5925925922,5925925923,5925925922,1,-24044,True
6BceESs53QBap6s85WWykgHjw7cgh558AGrn2DQNpfgj,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,72271355,0,72271355,-72271355,-1214,True
6C3C5iGgsC61eTh4aeA1CWmKpnSEDF4VPFuzgZq8pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,14,2017777769,309077082,2017777769,309077082,1708700687,50071,True
6CFK5Vgx2sifabWAtVXLvbEo4GYfNJdzDCXW8U4epump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,987653,0,987653,0,987653,33,True
6CZQjaWntPUwcpnK3LMCxfyv8iKP9MnNwy3AhZGZpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,179758697,0,179758697,0,179758697,5956,True
6CmhHYzL2grKmU1Ea5tCVNHPKW8gh3gtthuzTUbxpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,279,0,279,279,0,False
6Cyr8XEU9cr3nqrr5TS55R2eoKuMBFnDa9ZfvCzppump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,3,2416666911,0,2416666911,0,2416666911,67428,True
6DV4a5a4ScgN8T6ZrDGANaVptF2YeHyqsEixwmkwpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,972628305,0,972628305,-972628305,-31640,True
6E1cERS5JEcAfy5CzxQ4GQ7JXDppg765pGtj2Jyapump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,8,160090109,319243647,160090109,319243647,-159153538,-25647,True
6E3qf1yDnB6Fq3VdWHmqPZkGqUv6mydKgQUnc7pbpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,252207500,0,252207500,0,252207500,4347,True
6EFzmzMJ47kft2aa1kkiVWYYtWCkkthXMGjtgkZppump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,PULLBACK_ACTIVE,False,9,4888888890,4738554404,4888888890,4738554404,150334486,-2486,True
6F5bDR5k1XhnwCfNiH65pwf9iAA8kAKjChvB1oYAFUVZ,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,7,0,4745995491,0,4745995491,-4745995491,-144173,True
6FSKHHoSQycvBSCLaxUsMuzHcZU7rn96zumqUbcjpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,4,16476551,35941180,16476551,35941180,-19464629,-2363,True
6G1bGNX7cjxZE4FZ2V5seu94hQYFc6bDJ8e1BHNR3YCZ,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,88047700,0,88047700,-88047700,-2905,True
6GNX4fJBfnn8Y6SxEyJn5UJ8bw6JUwC5nTPrj1mQtPUz,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_RESPONSE,False,18,8496117916,3944835796,8496117916,3944835796,4551282120,101961,True
6GSFUF4XLfT5boqc3BvNUSAo5pBNptM2Q4yi8EuSpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,999999,0,999999,-999999,-33,True
6GWbaVdftMU8rMRCBgFKU8xuzucWLXq5qnZDa9sSpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,23,4059259258,13366740034,4059259258,13366740034,-9307480776,-241559,True
6GYJt9KEYATrEC5ZKzvkeKRyxhYMxwcwR2wyjDzEpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_PULLBACK,False,4,2143137905,0,2143137905,0,2143137905,37639,True
6GjaJ5K56DRhyv9P2x9piKPVywstfyj6wiqXTYxspump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,CANDIDATE_SIGNAL,True,98,50702373611,34148568759,50702373611,34148568759,16553804852,393771,True
6GnPvo8mLMxpsD6YzpvcwW5JFW9KLZeqBnqUnTMLpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,3,0,1323922734,0,1323922734,-1323922734,-39663,True
6H7nxX1bSSUu537LLinS95gLBrQUzBDMiv3SiuH1pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,518222222,0,518222222,-518222222,-14315,True
6HFTqjNkzEgmY7Sb62qNrBqtZAAeFoiGY7tpb2fAzCPi,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,980683506,980683505,980683506,980683505,1,-416,True
6HgTgcRtQKhggYMqFcnf8bX6zsb71Y764rs1bQsApump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,9999,0,9999,9999,0,False
6HkbM4yXLrJHJ89GT1VNnrDqe86VE3CZ4HWbecL6pump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,3328,0,3328,3328,0,False
6HwFAMGhWzzJA1g77phGYm41MR5YwfiwHFLT6WWcpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,98765430,0,98765430,-98765430,-3292,True
6JKtT9NUGB5PnDo99A4hD56GUM78Bv15xrnXoqJbpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,3,0,4888888888,0,4888888888,-4888888888,-117626,True
6JLBXGLLa5raxssXsS1moN4bEEwMR3iDnzinKdbMtHdv,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,534604323,0,534604323,-534604323,-9957,True
6JcD9szZaP96tKjKGd1Sajsy2hR4WVc1VWAcEyVopump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,150000027,150000026,150000027,150000026,1,-25,True
6JrhJ1TqGga75G2iw8PzdXrJwqm7qunTjRAymsTipump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,1315695906,0,1315695906,-1315695906,-39056,True
6K4yMfxexYdgm7LPKwDvxfr2d6moHkAd8qbp9cX4P5hK,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,1565131252,0,1565131252,0,1565131252,46119,True
6KCqvG5RTuqrzQfvFrW6QJ6Esvi1sugawN9HjnaVpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,498163343,0,498163343,-498163343,-13507,True
6KPEcaYSxTTdSS3tXGUfJVcTb4ejLgMXwyVFJNdxpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,IMPULSE_CONFIRMED,False,3,2962962960,0,2962962960,0,2962962960,90622,True
6L23brf3xkaSsD5mpG49rkdYWpUF7Pb2pujhqJcLpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,255533889,541651187,255533889,541651187,-286117298,-7323,True
6L8ZFH9TJ7tPXP27oDwSpNE9W8t4oAe2vbgu7LBVpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,16,854686682,3518442138,854686682,3518442138,-2663755456,-75563,True
6LkEawYccmn1T3Th4hRKh8ZbhgdK39h6W2QyoK12PC95,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,4,691250000,4792899407,691250000,4792899407,-4101649407,-129485,True
6LkZguvyoAne54rY4pjkXHTDZmuazmqBwNJuypGjrtYG,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,465384,0,465384,-465384,-15,True
6M4GypeqJoSdQr1u1iLr3RWFUj3EcfGhBTGE8S5ppump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,3,97777,236191917,97777,236191917,-236094140,-6967,True
6MTQwFPc68vYJ4zxLKjqzY9PkWQrymKsSG7JLxeqpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,2383355676,0,2383355676,-2383355676,-72991,True
6MhqGGX8HqMdQi5QNw1ZCHHQZjZMXtWEDUA2gjvRpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,254538279,0,254538279,0,254538279,7169,True
6NNkC7M4hd5owD1bESdv3GsTfAop6MWuUvnxNEBrpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,28,0,28,28,0,False
6NQCpZ2M24GkB2iq4u9H6H5ToYoZx33CZ4skWqbupump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,5,612345677,1161845288,612345677,1161845288,-549499611,-17072,True
6NiqoukKXSDXpP7XPCns6ChhFbNCeuthAeAv1nEdpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,41698883,0,41698883,-41698883,-1382,True
6NrqtoD8XSCKag5MQUqu6onEBLAiddVw4E1GjA4Kpump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,2,10000000,9999999,10000000,9999999,1,0,True
6NutQrNcVe8TUxvYpWZzAomTPeHa3Y1G7wSTSeyApump,SOL_ONLY,SOL_NATIVE,COMPATIBLE,False,,WAITING_FOR_IMPULSE,False,1,0,21189327,0,21189327,-21189327,-706,True
